partition,repeat,split_seed,method,lambda_subset,response_scope,trajectory_fraction,shuffle_seed,mean_absolute_error_difference,ci_low_95,ci_high_95,probability_lower_error,fraction_molecules_improved
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p1,total,1.0,,0.004536901772504447,0.0003893395986787489,0.008685009973615137,0.01618,0.5
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p1,total,1.0,,0.00395987921211337,-0.0007150368613175358,0.00856300110259022,0.04865,0.4305555555555556
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p1,total,1.0,,0.006773818488307832,-0.00037004903420907395,0.014927585799754459,0.0323,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p5,total,1.0,,0.004011245090336825,-0.001602055578844584,0.009704936038062465,0.08073,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p5,total,1.0,,0.004169635040554582,5.358643177612943e-05,0.008256762876592888,0.02359,0.4305555555555556
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p5,total,1.0,,0.004402325543342582,0.000668001361174306,0.008040167275973077,0.01073,0.4305555555555556
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p9,total,1.0,,0.0023875783863782,-0.004622960218925234,0.009163751083476675,0.24631,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p9,total,1.0,,0.0037908479758717107,-0.00023656120000968353,0.007773801698121334,0.03234,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p9,total,1.0,,0.004725110621896884,0.0005123505725615799,0.008816105376909354,0.01454,0.4027777777777778
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p1_0p5,total,1.0,,0.00350291174663232,-0.0011059023673557124,0.00803069740659929,0.06841,0.5277777777777778
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p1_0p5,total,1.0,,0.004952521016407224,-0.0024542166942145395,0.012437302891956114,0.0942,0.4583333333333333
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p1_0p5,total,1.0,,0.007355845724237257,0.00016586371545948547,0.015574775892729889,0.02216,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p1_0p9,total,1.0,,0.003914310089757779,-0.006553832785901665,0.015457107430951446,0.24594,0.5138888888888888
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p1_0p9,total,1.0,,0.005019618337191399,-0.002691223993395397,0.012833752624999943,0.09971,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p1_0p9,total,1.0,,0.003966431132629828,-0.001216090703001037,0.009087030906532654,0.06619,0.4583333333333333
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p5_0p9,total,1.0,,0.003971248809735197,-0.0024318203784503907,0.010637224560765938,0.11544,0.4166666666666667
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p5_0p9,total,1.0,,0.0048145518811434085,0.001054808824334163,0.008586330394793517,0.00558,0.4583333333333333
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p5_0p9,total,1.0,,0.004124071554567243,0.0002449407439752568,0.007933612069072301,0.01853,0.4305555555555556
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p1_0p5_0p9,total,1.0,,0.002394760814077178,-0.00451301699449231,0.009723706171134744,0.25838,0.5138888888888888
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p1_0p5_0p9,total,1.0,,0.004871694217631111,-0.0025903394417766145,0.012453452077583225,0.09993,0.4583333333333333
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p1_0p5_0p9,total,1.0,,0.004314279519831824,-0.0008974183606998557,0.009499277463592613,0.05237,0.4583333333333333
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p1,components,1.0,,-0.005398889959486706,-0.021164502780629993,0.009962673997021143,0.7525,0.5138888888888888
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p1,components,1.0,,0.003242720540065731,-0.02018359768332375,0.02893834118093691,0.40766,0.5138888888888888
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p1,components,1.0,,0.008918882618404157,-0.005970515807425246,0.027472855409615794,0.14588,0.4722222222222222
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p5,components,1.0,,-0.003727387245437405,-0.021069426643634044,0.013561489415613675,0.66636,0.5555555555555556
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p5,components,1.0,,0.004801374649060895,-0.01210136501543511,0.022334816104822172,0.2959,0.5277777777777778
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p5,components,1.0,,0.011823342334301183,0.0015297198575265386,0.02450427814479974,0.01008,0.375
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p9,components,1.0,,0.003577328687390114,-0.0009242600173997512,0.008113480586387691,0.05951,0.4166666666666667
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p9,components,1.0,,0.004284658447262791,0.00042723656003151297,0.008071583158800964,0.01519,0.4305555555555556
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p9,components,1.0,,0.005335779447671712,0.0007265877411191193,0.009933262972774538,0.01141,0.3888888888888889
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p1_0p5,components,1.0,,-0.003444407160974735,-0.02083575725092632,0.013872543547215135,0.65291,0.5
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p1_0p5,components,1.0,,0.007004441005807196,-0.01605707750559197,0.032677062416466555,0.29473,0.5277777777777778
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p1_0p5,components,1.0,,0.010815544691623139,-0.0038492197682461773,0.031080245750176105,0.10016,0.4027777777777778
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p1_0p9,components,1.0,,0.0023541748520174554,-0.006903539994847817,0.011836692591268553,0.31181,0.4861111111111111
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p1_0p9,components,1.0,,0.005703952315829848,-0.017369643791012062,0.03171256094721214,0.33451,0.5
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p1_0p9,components,1.0,,0.010775788324558874,-0.00243855416809442,0.028485281131948578,0.06883,0.4166666666666667
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p5_0p9,components,1.0,,0.0018646150834450209,-0.0037428251746931735,0.007508408157870851,0.25919,0.4583333333333333
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p5_0p9,components,1.0,,0.0014942405758664396,-0.006559183789166511,0.009461274646448026,0.35454,0.3888888888888889
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p5_0p9,components,1.0,,0.009703009885024228,0.001408795277957486,0.019420122485038434,0.00954,0.3888888888888889
standardized_exclusion_repeat,3,141421.0,P1-B_predicted_response,0p1_0p5_0p9,components,1.0,,-0.0004737849362990139,-0.007483885559581536,0.006647874998365569,0.55646,0.5416666666666666
standardized_exclusion_repeat,3,141421.0,P1-C_actual_response,0p1_0p5_0p9,components,1.0,,-0.0037470481370632264,-0.01966272100560065,0.012768048835329093,0.68011,0.5555555555555556
standardized_exclusion_repeat,3,141421.0,P1-D_actual_minus_predicted,0p1_0p5_0p9,components,1.0,,0.009684948195837163,-0.00043603741181745466,0.022205113420012888,0.03182,0.4305555555555556
standardized_exclusion_repeat,3,141421.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88001.0,0.002359774192693979,-0.001472803903858887,0.006128208148006966,0.11316,0.5
standardized_exclusion_repeat,3,141421.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88002.0,0.00432018710776161,-0.0012753341089067518,0.009910102174157694,0.0647,0.4305555555555556
standardized_exclusion_repeat,3,141421.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88003.0,-0.0019929799927740047,-0.00917229004071562,0.0053410843416984944,0.70554,0.5416666666666666
standardized_exclusion_repeat,3,141421.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88004.0,0.004174910593554927,0.0004368785073173183,0.007835100081163103,0.01409,0.4583333333333333
standardized_exclusion_repeat,3,141421.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88005.0,0.005222937057682986,-0.0003182944484741507,0.010638152057469576,0.03222,0.4027777777777778
standardized_exclusion_repeat,3,141421.0,P1-F_generic_posterior,0p1,total,1.0,,0.005684400124112292,-0.0019517944599814483,0.013403104649609955,0.07153,0.375
standardized_exclusion_repeat,3,141421.0,P1-F_solvai_conditioned_posterior,0p1,total,1.0,,0.0028480374289937965,-0.0017942707508945498,0.007404164766885192,0.11437,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-F_generic_posterior,0p5,total,1.0,,0.003949095589057561,0.00017697166483468565,0.007639429334788871,0.01984,0.4027777777777778
standardized_exclusion_repeat,3,141421.0,P1-F_solvai_conditioned_posterior,0p5,total,1.0,,0.0047160598188419715,-0.005685806559317192,0.016058117149002248,0.19712,0.5138888888888888
standardized_exclusion_repeat,3,141421.0,P1-F_generic_posterior,0p9,total,1.0,,0.003926967718527295,-0.001342437969472745,0.009026787300527672,0.06986,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-F_solvai_conditioned_posterior,0p9,total,1.0,,0.0042102875803743485,0.00035534533659446386,0.007953435447504988,0.01641,0.4583333333333333
standardized_exclusion_repeat,3,141421.0,P1-F_generic_posterior,0p1_0p5,total,1.0,,0.006957917727072725,-0.0007535208963702391,0.014672796605570755,0.03821,0.375
standardized_exclusion_repeat,3,141421.0,P1-F_solvai_conditioned_posterior,0p1_0p5,total,1.0,,0.0017406691963451734,-0.005483136628792331,0.009014154467314338,0.31839,0.5138888888888888
standardized_exclusion_repeat,3,141421.0,P1-F_generic_posterior,0p1_0p9,total,1.0,,0.0062360445593301495,-0.0017997490593426727,0.01461871922422693,0.06373,0.3888888888888889
standardized_exclusion_repeat,3,141421.0,P1-F_solvai_conditioned_posterior,0p1_0p9,total,1.0,,0.0038731753928629214,4.3524669886017376e-05,0.007600540331477171,0.02376,0.4722222222222222
standardized_exclusion_repeat,3,141421.0,P1-F_generic_posterior,0p5_0p9,total,1.0,,0.0035049932831094106,-0.002022476478234973,0.00898560996211948,0.10577,0.4166666666666667
standardized_exclusion_repeat,3,141421.0,P1-F_solvai_conditioned_posterior,0p5_0p9,total,1.0,,0.004930936444388856,0.0012019825299120661,0.008616771755841772,0.00502,0.4444444444444444
standardized_exclusion_repeat,3,141421.0,P1-F_generic_posterior,0p1_0p5_0p9,total,1.0,,0.005583187391296189,-0.002051615252077951,0.013482916841895343,0.07727,0.4722222222222222
standardized_exclusion_repeat,3,141421.0,P1-F_solvai_conditioned_posterior,0p1_0p5_0p9,total,1.0,,0.004527338351179417,-0.0025192069605642752,0.011654037665072432,0.10282,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p5_0p9,total,0.1,,0.007649502822372714,-0.005874322419750017,0.021748887568710882,0.13798,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p5_0p9,total,0.1,,0.01577435267431964,0.0026316016343404464,0.029980766077575313,0.00895,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p5_0p9,total,0.1,,0.0068184862740932346,9.89646750548996e-07,0.013676685460171452,0.02498,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p5_0p9,total,0.2,,0.006609399352243891,-0.00578696927216206,0.019012047942614924,0.14736,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p5_0p9,total,0.2,,0.007569910870145429,0.0004551197021399718,0.014652317743482848,0.01852,0.4305555555555556
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p5_0p9,total,0.2,,0.004780022577479648,-0.0011747132006534942,0.010673753706874936,0.05694,0.4861111111111111
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p5_0p9,total,0.4,,0.00404547718148273,-0.008582228374589728,0.016564275099527084,0.26322,0.5
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p5_0p9,total,0.4,,0.005853830344420291,-5.983451007504166e-05,0.011972423607566791,0.02604,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p5_0p9,total,0.4,,0.003113960579441465,-0.0014816540432776013,0.007660434475183564,0.09157,0.5
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p5_0p9,total,0.7,,0.005600520603430898,-0.0035794073064527314,0.014840889912547967,0.11593,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p5_0p9,total,0.7,,0.003369818659949751,-0.001143755803179937,0.007834503564219221,0.07044,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p5_0p9,total,0.7,,0.0026564984784060767,-0.001815164789559256,0.007049973529077588,0.12079,0.4861111111111111
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1,total,1.0,,0.00501551128598152,-0.0012895807609469082,0.011404907626304436,0.0598,0.4861111111111111
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1,total,1.0,,0.003273700233567752,-0.0011727964254497464,0.007672755255329897,0.07368,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1,total,1.0,,0.0030576689016822006,-0.0012349309284646235,0.007303780650810562,0.08048,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p5,total,1.0,,0.00420557772304804,-0.0007900366187217946,0.009162012540771904,0.0489,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p5,total,1.0,,0.004859715508938403,-0.00015831996792655192,0.00984540719191443,0.02849,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p5,total,1.0,,0.002907603323603567,-0.0013983920280240115,0.007176625755551191,0.09288,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p9,total,1.0,,0.004112672716282203,-0.002373660007935954,0.010519412162058863,0.10459,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p9,total,1.0,,0.0028131120985741484,-0.002598839466233131,0.008127041165942248,0.1506,0.4861111111111111
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p9,total,1.0,,0.0014115076350473344,-0.0037138514120216804,0.0065118766237977094,0.29506,0.4861111111111111
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p5,total,1.0,,0.010289934430720241,-8.207391265600155e-05,0.020630322949375682,0.0259,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p5,total,1.0,,0.0035535072395616396,-0.0008856437100708337,0.007956368703242596,0.05773,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p5,total,1.0,,0.0031499678558805397,-0.0011474910925275232,0.0073991860263388385,0.07441,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p9,total,1.0,,0.005605805072188165,-0.008369515024802597,0.01978608721608101,0.2167,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p9,total,1.0,,0.003278248825622181,-0.0011864797724002276,0.007695471672460761,0.07376,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p9,total,1.0,,0.002918765263370859,-0.001458182685968253,0.007231952498788275,0.09474,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p5_0p9,total,1.0,,0.004433037119212461,-0.001447193465573109,0.010269981952444806,0.06869,0.5
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p5_0p9,total,1.0,,0.00477259031586611,-0.000421242024693604,0.009952885654474084,0.03571,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p5_0p9,total,1.0,,0.0027665212262404557,-0.001632882177760925,0.007098958753552864,0.10866,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p5_0p9,total,1.0,,0.004336419973866335,-0.006468094809154884,0.015247225464025412,0.21665,0.4305555555555556
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p5_0p9,total,1.0,,0.0035534878666086153,-0.0009100790128012481,0.00796593304269159,0.05815,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p5_0p9,total,1.0,,0.0030109512867320595,-0.0013701400159316774,0.007317435689675065,0.08779,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1,components,1.0,,-5.874510882420707e-05,-0.016369415905194046,0.016593472630074234,0.50563,0.5555555555555556
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1,components,1.0,,-0.0026155113118742765,-0.021542257026681354,0.018132129063891504,0.61291,0.5555555555555556
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1,components,1.0,,0.0023100698813536646,-0.0024221727035720693,0.006944916280753641,0.16565,0.4305555555555556
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p5,components,1.0,,-0.005218226488340708,-0.01896048959208603,0.008751203382835086,0.76859,0.5694444444444444
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p5,components,1.0,,0.00031521320363966856,-0.013386924565796392,0.014676676929479313,0.48644,0.5
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p5,components,1.0,,0.0032889500494380657,-0.0013929382227388057,0.00792483198717578,0.08343,0.4861111111111111
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p9,components,1.0,,0.005083186463853345,-0.0025499599398643995,0.01261511186637393,0.09414,0.4166666666666667
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p9,components,1.0,,0.009029478694095875,0.0013375234755725655,0.01713172712264616,0.01043,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p9,components,1.0,,0.002603592270013754,-0.0021647179842686506,0.007258738779792586,0.14056,0.4166666666666667
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p5,components,1.0,,4.326674354267587e-05,-0.01793671648382011,0.018542949416104976,0.49933,0.5416666666666666
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p5,components,1.0,,-0.007565721996671744,-0.022970468021262444,0.008275082858014478,0.82859,0.5416666666666666
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p5,components,1.0,,0.0026563078773371076,-0.002478934185861568,0.007700358219175884,0.15153,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p9,components,1.0,,-0.0010635373823204449,-0.017462063829506432,0.015728976896201112,0.55243,0.5277777777777778
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p9,components,1.0,,-0.0081410491937296,-0.0215723656743484,0.005691446952016107,0.87708,0.5416666666666666
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p9,components,1.0,,0.00210028959119384,-0.0029756232104384563,0.007032608074910163,0.2051,0.4027777777777778
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p5_0p9,components,1.0,,-0.0016176251799606635,-0.015157795180785163,0.012195822178563742,0.59225,0.5138888888888888
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p5_0p9,components,1.0,,0.002800846680016174,-0.011178465981652674,0.016842884352465996,0.34795,0.5
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p5_0p9,components,1.0,,0.0029828586496497733,-0.002111255453909446,0.007982714339206602,0.12429,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-B_predicted_response,0p1_0p5_0p9,components,1.0,,0.00027159363260681083,-0.017842584920416935,0.018874263966562336,0.48971,0.5416666666666666
standardized_exclusion_repeat,4,173205.0,P1-C_actual_response,0p1_0p5_0p9,components,1.0,,-0.0074767068955459825,-0.02283393185054343,0.008196484018320108,0.82703,0.5277777777777778
standardized_exclusion_repeat,4,173205.0,P1-D_actual_minus_predicted,0p1_0p5_0p9,components,1.0,,0.002411606527911354,-0.0030433873855023343,0.007722272293142149,0.18964,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88001.0,0.004375798011372241,-0.0017555707737461769,0.010589899214172778,0.08199,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88002.0,0.00816388430599217,0.0005033823842596196,0.015808803021809977,0.01798,0.3611111111111111
standardized_exclusion_repeat,4,173205.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88003.0,0.003662779262171329,-0.0014222731088247794,0.008754022335707991,0.0778,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88004.0,0.002842976953423278,-0.001900454110464858,0.007716609984980377,0.12333,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-H_shuffled_residual,0p1_0p5_0p9,total,1.0,88005.0,0.0008532629472335505,-0.005217728401762465,0.007191523738948193,0.3978,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-F_generic_posterior,0p1,total,1.0,,0.004207187709924803,-0.0005988488181490173,0.008971139241751845,0.04276,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_solvai_conditioned_posterior,0p1,total,1.0,,0.0034308656520524103,-0.0011928837044451342,0.007994759092547366,0.07222,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_generic_posterior,0p5,total,1.0,,0.0036554041680206084,-0.0007490178876683814,0.008010000423066151,0.05123,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_solvai_conditioned_posterior,0p5,total,1.0,,0.00525437487421911,-0.006735281225474947,0.017641005923093353,0.19875,0.4444444444444444
standardized_exclusion_repeat,4,173205.0,P1-F_generic_posterior,0p9,total,1.0,,0.0027351904115373274,-0.0020551215251886287,0.007491256730114958,0.13062,0.4583333333333333
standardized_exclusion_repeat,4,173205.0,P1-F_solvai_conditioned_posterior,0p9,total,1.0,,0.00498860182090905,-0.0010329634578382057,0.011028739912118059,0.05152,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_generic_posterior,0p1_0p5,total,1.0,,0.004144220919822201,-0.0005060306758804809,0.008733346090924689,0.03953,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_solvai_conditioned_posterior,0p1_0p5,total,1.0,,0.003542599056514687,-0.0009586784454353206,0.007980082460593788,0.06029,0.4861111111111111
standardized_exclusion_repeat,4,173205.0,P1-F_generic_posterior,0p1_0p9,total,1.0,,0.0033748110326602496,-0.0012449008297191703,0.007958569619216108,0.07523,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_solvai_conditioned_posterior,0p1_0p9,total,1.0,,0.0035369339308800127,-0.001133820669274189,0.008174727490326515,0.06781,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_generic_posterior,0p5_0p9,total,1.0,,0.003257906364377116,-0.001195728606007698,0.007657414386004382,0.07508,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_solvai_conditioned_posterior,0p5_0p9,total,1.0,,0.006207460712347322,-0.001539207231309322,0.014044188069100292,0.05842,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_generic_posterior,0p1_0p5_0p9,total,1.0,,0.003602837808434135,-0.0009288116028888549,0.008081406428801854,0.05848,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-F_solvai_conditioned_posterior,0p1_0p5_0p9,total,1.0,,0.0036749081807962137,-0.0008647997098737266,0.00816730280271607,0.05537,0.4722222222222222
standardized_exclusion_primary,-1,,P1-H_mean_shuffled_residual,0p1_0p5_0p9,total,1.0,,0.0019124048732306392,-0.0011853625511832353,0.005021029518624783,0.11261,0.4166666666666667
standardized_exclusion_repeat,0,314159.0,P1-H_mean_shuffled_residual,0p1_0p5_0p9,total,1.0,,0.006483221722328315,0.001714210610455086,0.01132419507219916,0.00392,0.3611111111111111
standardized_exclusion_repeat,1,271828.0,P1-H_mean_shuffled_residual,0p1_0p5_0p9,total,1.0,,-0.0006948920746142632,-0.004088191033848662,0.002662435963861968,0.65611,0.4861111111111111
standardized_exclusion_repeat,2,161803.0,P1-H_mean_shuffled_residual,0p1_0p5_0p9,total,1.0,,0.0031248725645091607,0.00010719955086025424,0.006031474024544858,0.02134,0.4027777777777778
standardized_exclusion_repeat,3,141421.0,P1-H_mean_shuffled_residual,0p1_0p5_0p9,total,1.0,,0.0023188482447739755,-0.0016094092328912937,0.006229103122457662,0.12264,0.4722222222222222
standardized_exclusion_repeat,4,173205.0,P1-H_mean_shuffled_residual,0p1_0p5_0p9,total,1.0,,0.003276424000871492,-0.001490372440665332,0.007956809521042486,0.0874,0.4305555555555556
