source_class,path,energy_sha256,config,config_sha256,beads,ti_point,lambda,time_step_ps,random_seed_fields,frames,observed_time_ps,has_dhdl,finite_dhdl,stream_id,independence_status,development_exposed,eligible_v3_development,eligible_v3_prospective_sentinel
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/p_cresol/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,f55bf6a2f58b802b05c79d4f01dbf5e121891bafd18d1bb9503271c6e1bcf212,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/p_cresol/conf.xml,1f29704c487a3b321590b261abd12bc1d7dd44a6a7f3866311e92e721aea21a5,2.0,2.0,0.1,0.002,12685109,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pent_1_ene/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,bc87d2678e033701cc6a7f660cb82bb97fd05c039b97429b0613ffec7ccee607,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pent_1_ene/conf.xml,e1b95eaf1da5b68166bc2cdf5dd90fefca4e84f0743b28840be319042ab7f72d,2.0,2.0,0.1,0.002,14541180,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pentane/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,d53e280c98dbf64049036503ca33b742569639d4d8651b975f8bb9774dfd0d2b,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pentane/conf.xml,88854b204b05b64af6d991faea67b56b666d1bd74e5923f74f936262c595eef6,2.0,2.0,0.1,0.002,3056326,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/phenanthrene/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,1bdf274eb9b75f4f109dff675a91843465877a6269e00e886d953dc5eb38bac1,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/phenanthrene/conf.xml,e28ee5a866cc995c0879eb9412170af0dd32c7ec78596b97b23cc2b024b8d125,2.0,2.0,0.1,0.002,12221011,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propane/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,977db1a582eeaaa884b45e966d85c6b9274d18fbbd0af73b8c80cf6b821a4ad1,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propane/conf.xml,1f61a85dd456d53affdb46f5784841d27de428fb2378d2c938da4e36d927be96,2.0,2.0,0.1,0.002,11433427,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propanol/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,c6450171504c4280632c832c73d4b586648167989b04f379648a87d0097b11b3,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propanol/conf.xml,6edc3ff79f57fa37034c0d1ba85c548bda8f0ae10b46c3f71937a503ec2a2d12,2.0,2.0,0.1,0.002,7931363,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propene/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,2b306c96f549de2c2dd7d353d874e19d7fe30c72a7a46b55a5a5391322f036f9,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propene/conf.xml,5e423c1d370e98e346fd96bc4fead40d7730a37a25c24c8f9b1a1729fdb401b9,2.0,2.0,0.1,0.002,12166383,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propionaldehyde/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,ffe20a9ce1343228a1d7acf0438414dbd3b3a11cc2f3a2506df77cec757d9082,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propionaldehyde/conf.xml,1249ea0a7335fbd602a391540d3a609bd4e89ae2d96049bdaa7e38123001448e,2.0,2.0,0.1,0.002,356440,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propionicacid/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,8c78d7b5becb0392391e31e99820f2d04e1e12a4b42d2bd93481c5f0579009e7,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propionicacid/conf.xml,3d439154143887a1ee9d8db20dea7fd1877aa90765d79cfff129cbeb4b6dcf60,2.0,2.0,0.1,0.002,3637444,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propylacetate/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,e5df4d0bc77c0e6c576fb187ec3968dfc67b1f4937cf29d9848c711649742677,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propylacetate/conf.xml,d7c6325ee52859bcd6398b9a155fc884a55869718298f23e3421afe95087fbcf,2.0,2.0,0.1,0.002,1842887,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyridine/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,5a0ed59498fd3d92daeb48be7b8be7778d155da6733c7886adf207686d6655f9,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyridine/conf.xml,57b8c708b5b362b4cd7eef610e5a84a64f0faf2ee7d4719514dffc44bf9a67db,2.0,2.0,0.1,0.002,14671878,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyrrole/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,82947e64e9376b52005fd7261b9d231f02a15a88c7042c22313de8ed0aeac1ec,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyrrole/conf.xml,9c4561152bba6c18d6e01abe47fe2ca134e977300e9a9657c68fb449232e49e9,2.0,2.0,0.1,0.002,6460364,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/tetracene/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,af12c7f09fe57b78b3100a5d1d51e8e39b617358a74ed9c5dbe7f9bea1ba5cbc,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/tetracene/conf.xml,5124c843a7382e9aa16ae88788e26a5f36b3d560b17f0329d9fc981e09522ed5,2.0,2.0,0.1,0.002,8809459,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/toluene/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,e0f03fd249be3839c7409a5fa6dd0fb67f7ec4974384bdd307e784874da681ac,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/toluene/conf.xml,8b4484d6a90ef9b0a2ba06bb3ceb8a59a3e7f9938e2398e8527d524613958398,2.0,2.0,0.1,0.002,10949482,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/trimethylamine/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,39b01140088d45a0910bc75dd50e3b213e016bc33d479e2bf36f2064a2b683ce,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/trimethylamine/conf.xml,c3dbf9c14feb3718f73b294908a07d7e9d626f12b5324f515b0cdecaae423647,2.0,2.0,0.1,0.002,1305192,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/water/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,ed059ec3a61417d25208a8cb973a10c2b57870a9738503a9d5013ed52f64ebd5,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/water/conf.xml,01093529715d94088c463f0c999caa33345bde9635bf0d6369e9bb195f81357d,2.0,2.0,0.1,0.002,14588699,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_butanethiol/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,692dc8b4e1ea304424f574d190263135d07e6439ed340d9bd0c1104b4bcd0369,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_butanethiol/conf.xml,f862dd476676f9bb671d9b7bb2daacc7570a6ab1fa45f2a06d812419be86d074,2.0,6.0,0.5,0.002,12371221,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_butanol/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,792cd9118638262027ad5cba58ceeef493bb5e935285b34ec336eb5104546b2f,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_butanol/conf.xml,37821bc625fa35fa4d4063a3d30ee5717e966f3ade5c60f3238e911b4c497303,2.0,6.0,0.5,0.002,4477223,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_pentanol/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,bf779397a4f2b17256553e9d451e94e4a58ac0b4e70f6c4107b2b85e94e64e59,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/1_pentanol/conf.xml,877c760da941be6e157682c23c4cff1e2b0df04dcb3b3385476eb2a47e118b46,2.0,6.0,0.5,0.002,13673617,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_butanone/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,5ec309222f3480f4d67ac54dd0dc003eccaba6307ae094be0964ad05e1a194df,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_butanone/conf.xml,5651bc78a2c777d54abaca8d047d8eed99f80a01498ff84b5a35e42872aea8b3,2.0,6.0,0.5,0.002,2247295,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_methyl_2_butanol/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,6dafb6dea346fb65989d747ae8024890efa815d27c9c373c3dea1d130c4e761c,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_methyl_2_butanol/conf.xml,232c96641df88d2bfa2c17ca32505ec7b054189b1d0aaef6a07cb7363466ec12,2.0,6.0,0.5,0.002,10800370,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_pentanol/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,a2155ceae73095cf0065c2529d94d7f21aa6383b3909a41fee5793cc7e4ae5e4,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_pentanol/conf.xml,0e7f6bc4712875c2363222f8b4e72f0523381cbf03b0309b2542af3bdb82092f,2.0,6.0,0.5,0.002,11065691,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_pentanone/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,88cb4e270ae8b8a9604097363f7191ded4c4d62c5037e02b96214fd673f96d1b,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/2_pentanone/conf.xml,dd2b2e8cfecc33efca84c246c36f1d567c975908cae0eba4ad0cb3c89d6f1b0d,2.0,6.0,0.5,0.002,878726,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_methyl_indole/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,ee880df7d6da688d9de8822350aaf9cd664a7b99e2ba340a2fce6c0754a93a0c,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_methyl_indole/conf.xml,5d76230367e1a6b3d3caa71fedf20037c86e7f6cbd3908e762346930d15fe4c0,2.0,6.0,0.5,0.002,14961706,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_pentanol/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,b8757f003157ff8e70794653bf96149aa8975d831d18b3fe4a7a4079a61623d8,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_pentanol/conf.xml,f498010ee0a80d6ca5d146c187aba7b0b829ad7da30d43c09084f784f7709c05,2.0,6.0,0.5,0.002,6524995,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_pentanone/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,094085594b85578cce58c76d7e8dbb6f88b41f725ceb048bac9637b5a94d4de5,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/3_pentanone/conf.xml,78d3e383f6a18b1268e484a05c17e3d2d738730a6e43cdcfb5d71815759021f8,2.0,6.0,0.5,0.002,8302120,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetaldehyde/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,17e5cd1944c340521d20b2c8a3ace8e6fb6b45b8e690b3d65912a634daedabbb,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetaldehyde/conf.xml,276eced9c201549ac6a161ce0b91ff854a031931793b83e1591a4babb01eefdf,2.0,6.0,0.5,0.002,13485158,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetamide/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,c09d8dd65c8a043aaababe8048e8dcf29500516f1089662391f67894a2b0f695,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetamide/conf.xml,a6f15e2792e7639ef4454aa09904b8f50409aaf817fd0d5e22c9ec9576eaf2d5,2.0,6.0,0.5,0.002,2539924,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/aceticacid/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,3c351f7e9cca424e345fd520871c24050c4bd21fbf37c762a95f893dc364d38c,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/aceticacid/conf.xml,f56a5a37b0223f98fa67177ea37ed7bec56363fa1f9a126e91068d07587c3515,2.0,6.0,0.5,0.002,5223755,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetone/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,b79484152c0ee353f5a5c77ee5ba12db7c826b0b3ad000e9b13c5e2d88d61017,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetone/conf.xml,60634d2163b1315ab899e26793d64cd49a6ec1e0404309036e7081c87165817c,2.0,6.0,0.5,0.002,13253450,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/aniline/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,a17c126e992774a9e70bdf9fef8210f1678a14ce052150a45aefb10f92c49938,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/aniline/conf.xml,2480563bef29410b82260823d12fcace3408e447322e2d34b22035a091330d9b,2.0,6.0,0.5,0.002,10376810,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/anthracene/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,703ab33653413875c2a6229340c46ba3e6b11b2e55a6baef77acdea372066ea4,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/anthracene/conf.xml,3a34060fd836406771fb3c2b6dcf86c5428299969093bbf5dcbb752323ba3914,2.0,6.0,0.5,0.002,6990340,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/benzene/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,4964c7e888d874e0bbe87e3628b3b4b00d9f4a037ab00e02899c6feaddb1e688,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/benzene/conf.xml,e1a99e402244a8647b8bae0de66847167ef29f31347b36bed568266745aff4dc,2.0,6.0,0.5,0.002,15244168,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/biphenyl/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,dc7c2835c07696bda71678bb911fadfa6375f32a4c4b604e504982e4ee4c130d,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/biphenyl/conf.xml,e3ff1805c230d9c6c057f43101ba4d45374ae65767b1e5bf19248d45b4b65413,2.0,6.0,0.5,0.002,4745950,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/but_1_ene/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,6d6fad2017ed57e2ce0621fbc95d95e047c862aff8345ed1dde118af19af7932,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/but_1_ene/conf.xml,8cd3d8a05c90b87f02fda79093b1db5d2c7a1a0d77fcd7c7c16326017e758f78,2.0,6.0,0.5,0.002,2137319,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/buta_13_diene/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,a6246008a3349a34f98794a398b81892ebadc932fb2cef742753561d00164540,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/buta_13_diene/conf.xml,c3b3a93c9cd19833a47ec016935f5b5e8ee48b0ea5a625921db3d05328fe1578,2.0,6.0,0.5,0.002,2186714,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/butanamine/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,a1498d48e0b35bff9fe62ce542546f83d55906dada399dc24d61eb43d0c69b1a,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/butanamine/conf.xml,b573dab1d64da3f3f836ec74a7d66b4b5ca8b7a5602e9191a8ac02b865c55190,2.0,6.0,0.5,0.002,1149102,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/butane/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,94693c0d204b973fe4f8e540af03452d6f6ac8ccf5b487647d3396a222ab289d,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/butane/conf.xml,52a40a7d3b95e4f1da5d7b05a0a6a1eaeea1092b92d1b6a6136055ff25dd6f4c,2.0,6.0,0.5,0.002,2739840,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/butylacetate/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,c06b085a4ec5133b94e11641a94afc8ede3b7fb3d1243c9a364ad2917c1c22fd,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/butylacetate/conf.xml,b65ac1c924453bf6f6a4785b88b11ae6bb742cc0a5c924014132149d67cc911f,2.0,6.0,0.5,0.002,5095580,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/butyricacid/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,6fe894db3572204154a60868e2b5a2f4e3e05dd7e33b2f0da809322c34d066f8,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/butyricacid/conf.xml,d0ce95ca6297ece1290a860f362cd00906811693565cd78f3bb324b522fc5f76,2.0,6.0,0.5,0.002,15714862,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/buytyraldehyde/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,70cd1bc3ae53b6ce85890f15db2296effbf45deee9be29e1026c4036f856aac3,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/buytyraldehyde/conf.xml,5d52689c95572dd7ee1618b73ed08f05e9df255f0604a32149c101eff80a1bfb,2.0,6.0,0.5,0.002,12698863,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/cycloheptane/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,d94008a0235d0f7e77e0e863bb5a108ce80254ad64b3a8502b89265b1c0a9913,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/cycloheptane/conf.xml,e6519d5cadb693e6dde2e008671db4785181c15346dbc65a76a1be8a068ee108,2.0,6.0,0.5,0.002,14389129,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/cyclohexane/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,9a18807dd177ae39dba801b4756c14a57c40b984952cc49fca9a076b16532d3d,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/cyclohexane/conf.xml,1f4bbbd27d6903b1741f063b5357dcc7cf49364dac8be1b51978c71b88711899,2.0,6.0,0.5,0.002,2854606,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/cyclopentane/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,3ab2bc4c0ceba488e366131bdac27e89d441f3722eabae2bef5705f367365c10,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/cyclopentane/conf.xml,ed2e465a9996bd60284d233f8abfab6e98fc5c487b0cd21395a003995b1dd51d,2.0,6.0,0.5,0.002,12502111,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
historical_three_point_pimd2,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/cyclopropane/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,100c6b05d4fa1128704069393ea504fb8774896f58a861678a0419374cf70ca1,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/cyclopropane/conf.xml,443bc37addf73256742b9052b5197eccd2ddaca818df077bda571b0a2bb171ff,2.0,6.0,0.5,0.002,4738026,51,5.0000003123,True,True,single_inherited_stream,one trajectory; contiguous blocks are not replicas,True,True,False
