campaign,role,molecule_name,molecule_id,canonical_smiles,functional_group_family,lambda,ti_point,existing_observation,case_directory,config,config_sha256,energy_file,production_ps,beads
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.0,0,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p00/conf.xml,b76aef9b60ae497d8b4d39264280a9807fc72a98f3cbc2ad7a10e140280e6ec2,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.05,1,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p05,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p05/conf.xml,b579d3e383e2d69a54ddd288ee9b8f8de24ff9811bb5038d21957f45951a1223,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p05/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.1,2,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetone/conf.xml,b235e3cdca997d132179b42b586e7971d581ee49a6675a578b5604922d53cfd8,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetone/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.2,3,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p20,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p20/conf.xml,76234b2fddc4afb3cea1acb9150fce14c7e7a9b997e687329340f99f210e73b3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p20/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.3,4,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p30,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p30/conf.xml,612a8113f5762a319663b9f06c73b5c40bd06973d0242a6b5b9fae7855ed1f34,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p30/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.4,5,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p40,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p40/conf.xml,ced4d3a81655ecf18d0893b6c5e06400ce64c9dfeedeb91df748d7007c214414,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p40/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.5,6,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetone/conf.xml,60634d2163b1315ab899e26793d64cd49a6ec1e0404309036e7081c87165817c,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/acetone/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.6,7,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p60,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p60/conf.xml,51b6e328404bc3d736838f01e858fcf7cf8f78bbbc8cefbe35016c449ed268bb,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p60/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.7,8,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p70,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p70/conf.xml,2abe2a3cff22a709c83ededcb29e510dd0a7d949a2fe232a5768c267dcf13bb9,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p70/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.75,9,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p75,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p75/conf.xml,e534cb4257b963bfd162d4d0a5162dbfe2c872beaebaa0dba48e68323d9781fb,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p75/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.8,10,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p80,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p80/conf.xml,a81171a2a0d358272c4810d0c504b3f4ea01cc0171e874d7f66d4550059c91e5,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p80/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.85,11,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p85,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p85/conf.xml,838a51b40c2975f422f43294578057f7b9873f5eec22393672656baed2faf4b5,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p85/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.9,12,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetone/conf.xml,309b0506a5d3c91a346e7ae2488488b8e53fb14cb5ba3ff94aa9cda2bbbf9c61,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/acetone/output/Task5_MD_Transition_LIGAnnihilation_12__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,0.95,13,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p95,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p95/conf.xml,89d12e9284e1fcae16f08c90024066006508d76101c0404f136a681cd142d981,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_0p95/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Acetone,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,Ketones,1.0,14,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_1p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_1p00/conf.xml,86cacc2b6131e3ea711e80590f11f3f173c55c6067816bca07f5bf645db1d565,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/acetone/lambda_1p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.0,0,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p00/conf.xml,c9c56e191afcb9920f06ae03250cf9270529180f0bc414c72c16d931cd40ee45,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.05,1,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p05,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p05/conf.xml,4ff267eca09a613a9e945742628a6dc0046c1d6d8077cb283b73a0a3121b23e0,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p05/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.1,2,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethanol/conf.xml,b7c5b390a56eb95360b67cf25cb3f9a349599d32f70bcc8a9a07989fc205fde4,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethanol/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.2,3,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p20,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p20/conf.xml,8ced74993ab490b3ceb21c784e07beac5b04152ff9035302b7140a0a021c5491,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p20/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.3,4,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p30,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p30/conf.xml,194c1cb0ac1f00563993202c5d497f79d5a1d7bfe5db0a4006845330d22b337c,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p30/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.4,5,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p40,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p40/conf.xml,c5ff06b12882c09f1c3c9bc45ec83db2521bd4623f3f9c7d2775d806e6411ce3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p40/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.5,6,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/ethanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/ethanol/conf.xml,1185303b0fc2bace0987d7a6022b31f23dc781ef803542aa0dd42adc12db8b9b,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/ethanol/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.6,7,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p60,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p60/conf.xml,9c22fb8c6e9445bf6c54fb9b9f57661c7c95dc09c0bcbd247c27f7bcd5c7d846,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p60/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.7,8,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p70,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p70/conf.xml,e980488a60a44d66b24ed54ed1588abbc1be7c6a37940e166fbc80fe04c045e6,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p70/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.75,9,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p75,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p75/conf.xml,28f293fd2733cbdde31ac32a16528b0e89f4f257f6e3dc1f938ca42c3de85050,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p75/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.8,10,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p80,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p80/conf.xml,594b314bcc016d9f24e7f78de7e9e11c2958e1bd5ef5be6211f49fcba5a9c114,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p80/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.85,11,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p85,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p85/conf.xml,e9b707eb23c56ed131eb1b480b22030ef7b0ceffe1959b2638451b31ee4d572f,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p85/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.9,12,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethanol/conf.xml,b38f66c1cdef3c1f731d16db6b028aada9b17db813644c8d7a4ba7492f155f2f,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda09_5ps/ethanol/output/Task5_MD_Transition_LIGAnnihilation_12__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,0.95,13,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p95,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p95/conf.xml,e28a0e45f6feb5605953703f0667a0133b90c2934c1d7975e2a106b146b38d21,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_0p95/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Ethanol,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,Alcohols,1.0,14,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_1p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_1p00/conf.xml,ff429b6ff50780b4bdfe96ff88a93e6d38f5cd711e2ec0b3b0d42d8767d880b0,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/ethanol/lambda_1p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.0,0,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p00,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p00/conf.xml,a943e4da7e8c74a34be6a1d346ce36a331997a75af3d57f2d60327a2487261d7,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p00/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.05,1,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p05,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p05/conf.xml,0ab42ba0ec46d78e8b6f8ecd1f99e28af0c6c4303357d7673aa3376a9fb91953,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p05/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.1,2,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propane/conf.xml,1f61a85dd456d53affdb46f5784841d27de428fb2378d2c938da4e36d927be96,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propane/output/Task5_MD_Transition_LIGAnnihilation_2__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.2,3,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p20,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p20/conf.xml,ddaf1e9e53150bb699e1bf81deb725f196acf75c3f0cb8f45830c613a6e140e8,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p20/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.3,4,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p30,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p30/conf.xml,38b406f01ef224126568c46c305f91d0e5191e1157842cc4db17a53dec8fc1d1,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p30/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.4,5,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p40,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p40/conf.xml,3b0eb9d069b3bdde6641eb5fa444b408128f00ee4a1c3311261e3342fe5d06c6,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p40/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.5,6,True,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/propane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/propane/conf.xml,2c0a3f1b9c34e94e8a8840cb1d198e182869e14658bd86e0dc2045e1b8ee658a,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda05_5ps/propane/output/Task5_MD_Transition_LIGAnnihilation_6__SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.6,7,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p60,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p60/conf.xml,480899e49b3eacba957b1bde15d23510661cc9bcc1c174366daeee1e2c7f3ed3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p60/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.7,8,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p70,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p70/conf.xml,516dc5c11e0cd0a78f71b29982853186583912d23c692df2d45ebdfe0dcd95ac,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p70/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.75,9,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p75,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p75/conf.xml,1daa0e438a4ecfbecb0c6b87445f90c2f2dab0f98336e384a4a672cb71baef82,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p75/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.8,10,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p80,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p80/conf.xml,32f911c1c9e6da9b300e988d70eb643f2024a813e5af1ba6e95c793f0eb03729,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p80/output/PENDING_SYSTEM.ene,5.0,2
AS-P2-DENSE-PIMD2-001,calibration,Propane,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,Alkanes,0.85,11,False,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p85,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p85/conf.xml,fbd21490a40f2809ec3af9236a8fab6076f411401ba91f556f95c846c920cf3f,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/calibration/propane/lambda_0p85/output/PENDING_SYSTEM.ene,5.0,2
