run_id,timestamp_utc,campaign,stage,role,molecule_name,molecule_id,lambda,ti_point,case_directory,config_sha256,command,attempt,status,passed,exit_status,timed_out,quality_control,wall_seconds,gpu_hours,cpu_hours,production_ps,simulated_time_ps,beads,bead_windows,nominal_bead_steps,force_evaluations,force_evaluation_note,freeze_commit
AS-P2-PROSPECTIVE-anthracene-L07-A01,2026-09-03T03:51:56.409545+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.6,7,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p60,349dfbf4bb3e45db20a92b5657011c9df7a9b6ce15baf7771a4cfe065641fd6a,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p60/output/Task5_MD_Transition_LIGAnnihilation_7__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 302.0408807384314, 'mean_density_g_cm3': 1.0106638117566666, 'energy_sha256': '82b53e5233e56272bdff9ef5d9e16f28e57cd6b032aec45621975a699acd9994', 'passed': True}",53.31884939898737,0.014810791499718713,0.1184863319977497,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L08-A01,2026-09-03T03:52:40.399751+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.7,8,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p70,f6cc0e6de7da34bc692ac06b699a0f84cd233d0a48f13ec96da7966344c86d04,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p70/output/Task5_MD_Transition_LIGAnnihilation_8__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.0050178105883, 'mean_density_g_cm3': 1.0197815961584313, 'energy_sha256': '2169feec2bdcda2f380b236f8b0178708cdbd7602d375839f470a070f28a6ee6', 'passed': True}",43.96156724705361,0.01221154645751489,0.09769237166011913,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L09-A01,2026-09-03T03:53:37.637531+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.75,9,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p75,8c23771b8dedeaa17897d113bc1a9dcc8dec6fc3fe7f170889b5c5b104968669,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p75/output/Task5_MD_Transition_LIGAnnihilation_9__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.2139417939216, 'mean_density_g_cm3': 1.0236825878190194, 'energy_sha256': 'f84c5754a8ac6f4f888b82b6c6a03defb22cfe334a84dc7b4ec234142fc0e71e', 'passed': True}",57.21410050895065,0.015892805696930735,0.12714244557544588,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L10-A01,2026-09-03T03:54:34.976743+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.8,10,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p80,31ef20cf35eac08444cb651eeeae606fdcc506554a899186510fe590ab9a7c70,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p80/output/Task5_MD_Transition_LIGAnnihilation_10__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.77265989509806, 'mean_density_g_cm3': 1.0279452195113725, 'energy_sha256': '729641601de210a995cd35526f69aff6534e48d3372eeb45ad71e11080889f23', 'passed': True}",57.3091361799743,0.015919204494437306,0.12735363595549845,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L11-A01,2026-09-03T03:55:21.500027+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.85,11,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p85,abaf5e45b463fa71ab61a139b2cf126f1c63d5c932743adecb643d1286fbf3a2,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p85/output/Task5_MD_Transition_LIGAnnihilation_11__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.9164097423529, 'mean_density_g_cm3': 1.0270495388747058, 'energy_sha256': 'da43236d78ddc31752e9b8349d000f0fd3484c5099dca6ad0a383639a6ac39c6', 'passed': True}",46.50397471501492,0.012917770754170811,0.10334216603336649,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L13-A01,2026-09-03T03:56:06.066483+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,0.95,13,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p95,ef4fcc1dfaf56ec577ccdd912cf30f1e116f9dbb5f36b003a8637cce16d4ef7f,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_0p95/output/Task5_MD_Transition_LIGAnnihilation_13__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 302.29103163549024, 'mean_density_g_cm3': 1.026702175367451, 'energy_sha256': '883b3a6984d415c511560046d0219b8ad9cc187398375654f68403284ff0065b', 'passed': True}",44.54446026799269,0.012373461185553524,0.0989876894844282,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-anthracene-L14-A01,2026-09-03T03:56:49.890467+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Anthracene,MWPLVEDNUUSJAV-UHFFFAOYSA-N,1.0,14,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_1p00,1625b53078c219c02b4f35d6f73736a61059f08d5bb7c2b8ddb12cbe9c2d2c88,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/anthracene/lambda_1p00/output/Task5_MD_Transition_LIGAnnihilation_14__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.75775268156866, 'mean_density_g_cm3': 1.025890028199608, 'energy_sha256': 'b83491baf6a4b4d4cfcfa53c573f45c7b7ae33c631886bf354e64b90cf617ea7', 'passed': True}",43.80403485591523,0.012167787459976454,0.09734229967981163,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L00-A01,2026-09-03T03:57:44.260658+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.0,0,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p00,6b2c99ce2a9da4ba3afcaf3db8bc891969d5a4ddd6026aafb18906ac11ae1cd8,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p00/output/Task5_MD_Transition_LIGAnnihilation_0__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.30993653431375, 'mean_density_g_cm3': 1.0139570368058823, 'energy_sha256': '1a39bd2e01419d2823f08f7ac74119b57c15bf69919c36b9d4343bd643f50a55', 'passed': True}",54.357761760940775,0.015099378266927994,0.12079502613542395,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L01-A01,2026-09-03T03:58:28.364552+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.05,1,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p05,821257f22ec3fe6cc8f0ee709014e7b0d15d98ee799179d1740c10ad381f7fea,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p05/output/Task5_MD_Transition_LIGAnnihilation_1__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.6345325819608, 'mean_density_g_cm3': 1.021789241822941, 'energy_sha256': '101ff69c8fd6a2cdb21a7cc44eb66bba848a847deeacf910ba6d7116dded86c5', 'passed': True}",44.0915049391333,0.01224764026087036,0.09798112208696289,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L03-A01,2026-09-03T03:59:20.734625+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.2,3,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p20,708975ac1eff6ba17f7e8e774f2b4975ad10708f20a76d5011c7f6267942def1,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p20/output/Task5_MD_Transition_LIGAnnihilation_3__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.65701721078426, 'mean_density_g_cm3': 1.015788355721961, 'energy_sha256': 'd0760315d5e53a550d4d9bdfe3c7b203a1cdc5db5abea2c71c03207540211523', 'passed': True}",52.35833581793122,0.014543982171647561,0.11635185737318049,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L04-A01,2026-09-03T04:00:05.760710+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.3,4,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p30,f0da5312c5cea1070f087be034cf739ef92b4c1ea19e5bd3044747be12707703,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p30/output/Task5_MD_Transition_LIGAnnihilation_4__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.2386174109804, 'mean_density_g_cm3': 1.027076980087255, 'energy_sha256': '654cf19c0cba7145c09e4e93e925710fe8886c1bc4c0664bb52bb5477838a143', 'passed': True}",45.00444236304611,0.01250123398973503,0.10000987191788024,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L05-A01,2026-09-03T04:01:01.317024+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.4,5,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p40,723a6e3bea209c44b4404a6365de151ea9ea0d591134b1fb0bab81039f498f05,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p40/output/Task5_MD_Transition_LIGAnnihilation_5__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.42919850960783, 'mean_density_g_cm3': 1.0230624010552942, 'energy_sha256': 'e655e4f016fa0a17b0399e97552531de36dcec836e6189058ebff3d1f17aca19', 'passed': True}",55.52653232612647,0.015424036757257353,0.12339229405805882,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L07-A01,2026-09-03T04:01:56.800493+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.6,7,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p60,4b5b1806d11dafbc4f7c9ddee40cc5e58a05fb2e78cbff66a1b484ffeae6ba33,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p60/output/Task5_MD_Transition_LIGAnnihilation_7__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.4259693492157, 'mean_density_g_cm3': 1.0204656232831375, 'energy_sha256': '51a4f76c59637eda436d6770072ef20bf4764f1cf48682c018cacc6ee7d42aef', 'passed': True}",55.46314865001477,0.01540643018055966,0.12325144144447728,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L08-A01,2026-09-03T04:02:49.188529+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.7,8,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p70,6f4429a40eac5f9cfee6bc4bb9e6e0916c5fb1cc54096531e884ec38a24437b6,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p70/output/Task5_MD_Transition_LIGAnnihilation_8__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 301.0713736247059, 'mean_density_g_cm3': 1.0280019464513726, 'energy_sha256': '8d0dee16344e20433e0cbd76fbf79a5fe768cb7044fb6bc29b71d1247a83efc9', 'passed': True}",52.374699090840295,0.014548527525233416,0.11638822020186733,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L09-A01,2026-09-03T04:03:37.209386+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.75,9,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p75,a05241590fd11d98b9b379db22f5bcf34b3347e3403f8517e2d2dd186e113942,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p75/output/Task5_MD_Transition_LIGAnnihilation_9__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.11381822176475, 'mean_density_g_cm3': 1.0344965811847058, 'energy_sha256': '4c740b70e9421b62ff6237a2197180844076be46d6b7f142876cd374c37c0ab3', 'passed': True}",48.00482832500711,0.013334674534724197,0.10667739627779357,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L10-A01,2026-09-03T04:04:19.516754+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.8,10,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p80,0bf751ba398eeec0623fb0058e5953b5f0bb4202c445defc5e7923120c28fe1e,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p80/output/Task5_MD_Transition_LIGAnnihilation_10__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.07484596372547, 'mean_density_g_cm3': 1.0302904150180392, 'energy_sha256': 'bc5aef9ea4a866b6d07b1afdd29363ba7f402795b2917bb75d469abc788772da', 'passed': True}",42.292919907020405,0.011748033307505668,0.09398426646004535,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L11-A01,2026-09-03T04:05:02.478170+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.85,11,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p85,a19e149d79fda07773cbde337e2d0d5b3c99f81323072a62d8903254888c8fe9,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p85/output/Task5_MD_Transition_LIGAnnihilation_11__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 302.09059580294115, 'mean_density_g_cm3': 1.0297996840199999, 'energy_sha256': 'f3249de589061d7a2c140cfdc410d0462342156ee5eb6ccb137796a0a155d42b', 'passed': True}",42.949767503887415,0.011930490973302059,0.09544392778641647,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L13-A01,2026-09-03T04:05:58.262729+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,0.95,13,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p95,11f070b57e6f1d7079ba45bbbefe2d156de33a854ccf92000da38102da8f4605,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_0p95/output/Task5_MD_Transition_LIGAnnihilation_13__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 299.95695516294114, 'mean_density_g_cm3': 1.0360853024101961, 'energy_sha256': '9cdff615719e51399416b0f42741eaec8b5d5f226a4bdbccbb0bedd051f0b9af', 'passed': True}",55.76244344981387,0.015489567624948297,0.12391654099958638,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
AS-P2-PROSPECTIVE-cyclohexane-L14-A01,2026-09-03T04:06:41.096394+00:00,AS-P2-DENSE-PIMD2-001,phase2_dense_prospective,prospective,Cyclohexane,XDTMQSROBMDMFD-UHFFFAOYSA-N,1.0,14,/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_1p00,ab0501f0272507d881fb76d618adae1ebdca25c18961d5b7fd249f2ea53f242b,"['/home/galoren/Freecurve_AI_Solvation/repositories/arbalest/build_solvation_gcc10/ARBALEST/ARBALEST', '--gpu', 'true', '--gpudeviceid', '0', '--omp', '8', '--outTS', '0', '--log', 'Arbalest_attempt_01.log', '-C', 'conf.xml']",1,completed,True,0,False,"{'success_marker': True, 'system_energy_file': '/home/galoren/Freecurve_AI_Solvation/release/SolvAI/active_solvai/simulations/dense_pimd2/prospective/cyclohexane/lambda_1p00/output/Task5_MD_Transition_LIGAnnihilation_14__SYSTEM.ene', 'frames': 51, 'finite_response': True, 'mean_temperature_kelvin': 300.4657293331373, 'mean_density_g_cm3': 1.0369213501988235, 'energy_sha256': '3472c101f1bfbb2462f3b06204c669422735e73c8d54b23257ec116e380dba76', 'passed': True}",42.80258673778735,0.011889607427163154,0.09511685941730523,5.0,5.0,2,2,6250,,Arbalest does not expose exact fast/slow kernel call counts; nominal bead-steps are reported instead.,512aad3d46c25c28d590e76ebbd6cd2dc9be7186
