molecule_name,method,total_windows,half_width_90_kcal_mol
Octane,random_solvai_bq,14,1.8836555574005145
Octane,random_solvai_bq,15,1.7195065061405719
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.241861571846388
Octane,random_solvai_bq,5,3.0245131123439872
Octane,random_solvai_bq,6,2.99150235948794
Octane,random_solvai_bq,7,2.9677938110758753
Octane,random_solvai_bq,8,2.5041799667516518
Octane,random_solvai_bq,9,2.3854772725028557
Octane,random_solvai_bq,10,2.339399703642314
Octane,random_solvai_bq,11,2.1708076979046864
Octane,random_solvai_bq,12,2.0934328525511723
Octane,random_solvai_bq,13,2.089602942692904
Octane,random_solvai_bq,14,1.8551986377234888
Octane,random_solvai_bq,15,1.7195065061405719
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.6602104764018164
Octane,random_solvai_bq,5,3.647157820067463
Octane,random_solvai_bq,6,3.4025365828539127
Octane,random_solvai_bq,7,3.28378726413068
Octane,random_solvai_bq,8,2.7888187110239704
Octane,random_solvai_bq,9,2.585771057068176
Octane,random_solvai_bq,10,2.4549767317322453
Octane,random_solvai_bq,11,2.328088430159826
Octane,random_solvai_bq,12,2.266719557185563
Octane,random_solvai_bq,13,2.2631866515460186
Octane,random_solvai_bq,14,1.8857545970938983
Octane,random_solvai_bq,15,1.7195065061405719
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.643078402124659
Octane,random_solvai_bq,5,3.4547848177709795
Octane,random_solvai_bq,6,2.9957658656988624
Octane,random_solvai_bq,7,2.96991844483753
Octane,random_solvai_bq,8,2.3605998040607385
Octane,random_solvai_bq,9,2.287453175604685
Octane,random_solvai_bq,10,2.2846285008958254
Octane,random_solvai_bq,11,2.101526406741992
Octane,random_solvai_bq,12,2.0376461328731574
Octane,random_solvai_bq,13,1.8862556377443
Octane,random_solvai_bq,14,1.877601921708257
Octane,random_solvai_bq,15,1.7195065061405719
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.42682546110967
Octane,random_solvai_bq,5,3.2275544582344544
Octane,random_solvai_bq,6,3.2261005779949836
Octane,random_solvai_bq,7,3.171829948558861
Octane,random_solvai_bq,8,3.070913057950766
Octane,random_solvai_bq,9,3.0498805085720226
Octane,random_solvai_bq,10,2.6915096244323777
Octane,random_solvai_bq,11,2.5913980792764546
Octane,random_solvai_bq,12,2.180543226450636
Octane,random_solvai_bq,13,2.1085389249276605
Octane,random_solvai_bq,14,1.7378202239548903
Octane,random_solvai_bq,15,1.7195065061405719
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.468606537044884
Octane,random_solvai_bq,5,3.2952952304061296
Octane,random_solvai_bq,6,3.0861584265009636
Octane,random_solvai_bq,7,2.754669981110546
Octane,random_solvai_bq,8,2.6793531622578044
Octane,random_solvai_bq,9,2.3593188855760343
Octane,random_solvai_bq,10,2.3562618721940227
Octane,random_solvai_bq,11,2.2888825469927285
Octane,random_solvai_bq,12,2.225407144971098
Octane,random_solvai_bq,13,1.8634179012774819
Octane,random_solvai_bq,14,1.8551986377234893
Octane,random_solvai_bq,15,1.7195065061405719
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.42682546110967
Octane,random_solvai_bq,5,3.1634368091592995
Octane,random_solvai_bq,6,3.14821565687428
Octane,random_solvai_bq,7,3.016622747669074
Octane,random_solvai_bq,8,2.4698518657042148
Octane,random_solvai_bq,9,2.46461380236461
Octane,random_solvai_bq,10,2.381776067005581
Octane,random_solvai_bq,11,2.2811347983884285
Octane,random_solvai_bq,12,2.2219312721052478
Octane,random_solvai_bq,13,2.029638340880721
Octane,random_solvai_bq,14,1.883655557400515
Octane,random_solvai_bq,15,1.7195065061405719
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.8600080053981403
Octane,random_solvai_bq,5,3.219180844458253
Octane,random_solvai_bq,6,3.0970243032723377
Octane,random_solvai_bq,7,3.0656554991443206
Octane,random_solvai_bq,8,2.4698518657042148
Octane,random_solvai_bq,9,2.3070473284081054
Octane,random_solvai_bq,10,2.301395721776752
Octane,random_solvai_bq,11,2.1756830342089235
Octane,random_solvai_bq,12,2.082456114624978
Octane,random_solvai_bq,13,1.9694607946605804
Octane,random_solvai_bq,14,1.8130873883928385
Octane,random_solvai_bq,15,1.7195065061405719
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.771402460142596
Octane,random_solvai_bq,5,3.3537668140449246
Octane,random_solvai_bq,6,3.221762730257117
Octane,random_solvai_bq,7,3.173218647359197
Octane,random_solvai_bq,8,3.0971604338182774
Octane,random_solvai_bq,9,3.0817239947674535
Octane,random_solvai_bq,10,3.0102785821578975
Octane,random_solvai_bq,11,2.1163477861073963
Octane,random_solvai_bq,12,2.00630402353627
Octane,random_solvai_bq,13,1.8899939426837118
Octane,random_solvai_bq,14,1.8857545970938978
Octane,random_solvai_bq,15,1.719506506140572
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.7494162339656105
Octane,random_solvai_bq,5,3.429121527322215
Octane,random_solvai_bq,6,3.3130534102959595
Octane,random_solvai_bq,7,3.226481682553458
Octane,random_solvai_bq,8,3.2064697252743675
Octane,random_solvai_bq,9,3.012162153272215
Octane,random_solvai_bq,10,2.9553379852910284
Octane,random_solvai_bq,11,2.591398079276455
Octane,random_solvai_bq,12,2.590906450544282
Octane,random_solvai_bq,13,2.530592500633132
Octane,random_solvai_bq,14,2.0857822488288376
Octane,random_solvai_bq,15,1.719506506140572
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.771402460142596
Octane,random_solvai_bq,5,3.505340833390297
Octane,random_solvai_bq,6,3.2727653593697106
Octane,random_solvai_bq,7,2.7693395418275344
Octane,random_solvai_bq,8,2.6801030964946735
Octane,random_solvai_bq,9,2.6210650754151845
Octane,random_solvai_bq,10,2.4208393243014763
Octane,random_solvai_bq,11,2.235325285858648
Octane,random_solvai_bq,12,2.1854893776462943
Octane,random_solvai_bq,13,2.163542403392837
Octane,random_solvai_bq,14,1.813087388392838
Octane,random_solvai_bq,15,1.719506506140572
Octane,random_solvai_bq,3,3.872343266081384
Octane,random_solvai_bq,4,3.6602104764018164
Octane,random_solvai_bq,5,3.343457330328492
Octane,random_solvai_bq,6,3.2427842470618304
Octane,random_solvai_bq,7,3.1931436430259255
Octane,random_solvai_bq,8,3.0316217986322544
Octane,random_solvai_bq,9,3.010314732819869
Octane,random_solvai_bq,10,2.1218399499517098
Octane,random_solvai_bq,11,2.025034335762646
Octane,random_solvai_bq,12,1.9112861379083612
Octane,random_solvai_bq,13,1.9024710669417124
Octane,random_solvai_bq,14,1.8857545970938978
Octane,random_solvai_bq,15,1.7195065061405719
Octanol,fixed_solvai_bq,3,4.058276790865473
Octanol,fixed_solvai_bq,4,4.037095734626263
Octanol,fixed_solvai_bq,5,3.9517160108206784
Octanol,fixed_solvai_bq,6,3.385529372021089
Octanol,fixed_solvai_bq,7,2.877477657779599
Octanol,fixed_solvai_bq,8,2.8635499567995986
Octanol,fixed_solvai_bq,9,2.7315055074011707
Octanol,fixed_solvai_bq,10,2.6599004413572707
Octanol,fixed_solvai_bq,11,2.500565194243015
Octanol,fixed_solvai_bq,12,2.313404541766519
Octanol,fixed_solvai_bq,13,2.2339274337976427
Octanol,fixed_solvai_bq,14,2.2215372832751226
Octanol,fixed_solvai_bq,15,2.150299430539462
Octanol,uniform_solvai_bq,3,4.058276790865473
Octanol,uniform_solvai_bq,4,3.512084185195721
Octanol,uniform_solvai_bq,5,3.0277652524782144
Octanol,uniform_solvai_bq,6,2.996080686976186
Octanol,uniform_solvai_bq,7,2.9334471724349274
Octanol,uniform_solvai_bq,8,2.7897131284544243
Octanol,uniform_solvai_bq,9,2.6227853294952705
Octanol,uniform_solvai_bq,10,2.5452598596993123
Octanol,uniform_solvai_bq,11,2.4025327810889414
Octanol,uniform_solvai_bq,12,2.3908880175621854
Octanol,uniform_solvai_bq,13,2.3711306473844154
Octanol,uniform_solvai_bq,14,2.2659185251483605
Octanol,uniform_solvai_bq,15,2.1502994305394623
Octanol,curvature_solvai_bq,3,4.058276790865473
Octanol,curvature_solvai_bq,4,3.512084185195721
Octanol,curvature_solvai_bq,5,3.0277652524782144
Octanol,curvature_solvai_bq,6,2.972223227442229
Octanol,curvature_solvai_bq,7,2.8548256180357923
Octanol,curvature_solvai_bq,8,2.666579137160932
Octanol,curvature_solvai_bq,9,2.5903651694154033
Octanol,curvature_solvai_bq,10,2.450266837142323
Octanol,curvature_solvai_bq,11,2.3463880882999804
Octanol,curvature_solvai_bq,12,2.296495539599898
Octanol,curvature_solvai_bq,13,2.2865850655014133
Octanol,curvature_solvai_bq,14,2.1720663599887216
Octanol,curvature_solvai_bq,15,2.1502994305394623
Octanol,generic_bq,3,4.122707395584516
Octanol,generic_bq,4,3.382439057737837
Octanol,generic_bq,5,2.3658768331304425
Octanol,generic_bq,6,2.2498009558118026
Octanol,generic_bq,7,2.1350074219369906
Octanol,generic_bq,8,1.9759942242953727
Octanol,generic_bq,9,1.8252490627658748
Octanol,generic_bq,10,1.7400036274733424
Octanol,generic_bq,11,1.5076270105166234
Octanol,generic_bq,12,1.3665875808981514
Octanol,generic_bq,13,1.3511301417609263
Octanol,generic_bq,14,1.3215083135389727
Octanol,generic_bq,15,1.3205186311476123
Octanol,active_solvai_bq,3,4.058276790865473
Octanol,active_solvai_bq,4,3.6483222716106023
Octanol,active_solvai_bq,5,3.027765252478214
Octanol,active_solvai_bq,6,2.921463073159403
Octanol,active_solvai_bq,7,2.799718961879747
Octanol,active_solvai_bq,8,2.717130005925682
Octanol,active_solvai_bq,9,2.5395225050539394
Octanol,active_solvai_bq,10,2.2952641152668845
Octanol,active_solvai_bq,11,2.244321080350286
Octanol,active_solvai_bq,12,2.1838208569283797
Octanol,active_solvai_bq,13,2.1730892105127677
Octanol,active_solvai_bq,14,2.151243196299834
Octanol,active_solvai_bq,15,2.150299430539462
Octanol,oracle_non_deployable,3,4.058276790865473
Octanol,oracle_non_deployable,4,3.512084185195721
Octanol,oracle_non_deployable,5,3.4046754883138672
Octanol,oracle_non_deployable,6,3.355277917242018
Octanol,oracle_non_deployable,7,2.9106509242497234
Octanol,oracle_non_deployable,8,2.7843451382869486
Octanol,oracle_non_deployable,9,2.7745581989163597
Octanol,oracle_non_deployable,10,2.579818717129422
Octanol,oracle_non_deployable,11,2.534601436943861
Octanol,oracle_non_deployable,12,2.4298648844557262
Octanol,oracle_non_deployable,13,2.410347177055486
Octanol,oracle_non_deployable,14,2.151243196299834
Octanol,oracle_non_deployable,15,2.1502994305394623
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.9733522334316946
Octanol,random_solvai_bq,5,3.879411235016204
Octanol,random_solvai_bq,6,3.7892732305828343
Octanol,random_solvai_bq,7,3.766579758280472
Octanol,random_solvai_bq,8,3.4035857121127497
Octanol,random_solvai_bq,9,3.372479407567051
Octanol,random_solvai_bq,10,3.3161700236528686
Octanol,random_solvai_bq,11,2.8915525732829686
Octanol,random_solvai_bq,12,2.8799359128209594
Octanol,random_solvai_bq,13,2.470008229382856
Octanol,random_solvai_bq,14,2.363150718018872
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.9733522334316946
Octanol,random_solvai_bq,5,3.6311893219141713
Octanol,random_solvai_bq,6,3.607942169585883
Octanol,random_solvai_bq,7,3.5981471457473932
Octanol,random_solvai_bq,8,3.485131974982118
Octanol,random_solvai_bq,9,3.0168838403980294
Octanol,random_solvai_bq,10,2.975155168760733
Octanol,random_solvai_bq,11,2.968316720406332
Octanol,random_solvai_bq,12,2.736463083577204
Octanol,random_solvai_bq,13,2.4700635347577
Octanol,random_solvai_bq,14,2.3631507180188716
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,4.037095734626263
Octanol,random_solvai_bq,5,3.93207973357091
Octanol,random_solvai_bq,6,3.5364006350621824
Octanol,random_solvai_bq,7,3.1357552924552694
Octanol,random_solvai_bq,8,2.940012755291466
Octanol,random_solvai_bq,9,2.928588293116509
Octanol,random_solvai_bq,10,2.693333029965427
Octanol,random_solvai_bq,11,2.6921760062593947
Octanol,random_solvai_bq,12,2.6824422326524697
Octanol,random_solvai_bq,13,2.410251921656427
Octanol,random_solvai_bq,14,2.2086669368808214
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.6483222716106023
Octanol,random_solvai_bq,5,3.6393025371992986
Octanol,random_solvai_bq,6,3.542067253337341
Octanol,random_solvai_bq,7,3.449364405561343
Octanol,random_solvai_bq,8,2.975563821284076
Octanol,random_solvai_bq,9,2.870709925723531
Octanol,random_solvai_bq,10,2.8412382027928227
Octanol,random_solvai_bq,11,2.605705414695977
Octanol,random_solvai_bq,12,2.5025642773359977
Octanol,random_solvai_bq,13,2.4822673450306607
Octanol,random_solvai_bq,14,2.4302993659697205
Octanol,random_solvai_bq,15,2.1502994305394623
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.965694323451996
Octanol,random_solvai_bq,5,3.62275480031877
Octanol,random_solvai_bq,6,3.5994531679138175
Octanol,random_solvai_bq,7,3.5115887727868116
Octanol,random_solvai_bq,8,3.5015242233691466
Octanol,random_solvai_bq,9,3.3348152353045073
Octanol,random_solvai_bq,10,3.3344537090668553
Octanol,random_solvai_bq,11,3.3060462770480665
Octanol,random_solvai_bq,12,2.951835284641626
Octanol,random_solvai_bq,13,2.863502012770094
Octanol,random_solvai_bq,14,2.4673901624929973
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.965694323451996
Octanol,random_solvai_bq,5,3.9440160910605333
Octanol,random_solvai_bq,6,3.8639922049490636
Octanol,random_solvai_bq,7,3.7770204932815576
Octanol,random_solvai_bq,8,3.7681745775975557
Octanol,random_solvai_bq,9,3.7437140927921706
Octanol,random_solvai_bq,10,3.1381217068735676
Octanol,random_solvai_bq,11,2.703002718598531
Octanol,random_solvai_bq,12,2.630611214448896
Octanol,random_solvai_bq,13,2.530544454890453
Octanol,random_solvai_bq,14,2.3811362090529298
Octanol,random_solvai_bq,15,2.1502994305394614
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.965694323451996
Octanol,random_solvai_bq,5,3.8861168665434813
Octanol,random_solvai_bq,6,3.799651608660058
Octanol,random_solvai_bq,7,3.7770204932815576
Octanol,random_solvai_bq,8,3.7681745775975557
Octanol,random_solvai_bq,9,3.7437140927921706
Octanol,random_solvai_bq,10,3.3780893384532886
Octanol,random_solvai_bq,11,2.968316720406332
Octanol,random_solvai_bq,12,2.780323675588351
Octanol,random_solvai_bq,13,2.3802814347010517
Octanol,random_solvai_bq,14,2.2704871531402233
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.6483222716106023
Octanol,random_solvai_bq,5,3.625264864380167
Octanol,random_solvai_bq,6,3.5278806674098964
Octanol,random_solvai_bq,7,3.4417700378075096
Octanol,random_solvai_bq,8,3.4341968612985334
Octanol,random_solvai_bq,9,3.3558564399847475
Octanol,random_solvai_bq,10,3.3453355420812474
Octanol,random_solvai_bq,11,2.9185789681951935
Octanol,random_solvai_bq,12,2.87993591282096
Octanol,random_solvai_bq,13,2.470008229382856
Octanol,random_solvai_bq,14,2.2704871531402233
Octanol,random_solvai_bq,15,2.1502994305394614
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.6483222716106023
Octanol,random_solvai_bq,5,3.6393025371992986
Octanol,random_solvai_bq,6,3.0169101547716926
Octanol,random_solvai_bq,7,2.898870017949067
Octanol,random_solvai_bq,8,2.8408075344334893
Octanol,random_solvai_bq,9,2.8002122453897877
Octanol,random_solvai_bq,10,2.783264761725062
Octanol,random_solvai_bq,11,2.7182942136758736
Octanol,random_solvai_bq,12,2.5883469897492786
Octanol,random_solvai_bq,13,2.5305444548904537
Octanol,random_solvai_bq,14,2.363150718018872
Octanol,random_solvai_bq,15,2.1502994305394623
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.512084185195721
Octanol,random_solvai_bq,5,3.237217275790606
Octanol,random_solvai_bq,6,3.0824840997774308
Octanol,random_solvai_bq,7,2.847698365086888
Octanol,random_solvai_bq,8,2.4846721581449644
Octanol,random_solvai_bq,9,2.4792832012123185
Octanol,random_solvai_bq,10,2.4408641074871418
Octanol,random_solvai_bq,11,2.365708651682311
Octanol,random_solvai_bq,12,2.254972346057057
Octanol,random_solvai_bq,13,2.2339274337976427
Octanol,random_solvai_bq,14,2.1611504792625635
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.888766030742437
Octanol,random_solvai_bq,5,3.4587675720640396
Octanol,random_solvai_bq,6,3.3642590664905425
Octanol,random_solvai_bq,7,3.3047633978819175
Octanol,random_solvai_bq,8,2.7843451382869477
Octanol,random_solvai_bq,9,2.525257338158315
Octanol,random_solvai_bq,10,2.47952153518442
Octanol,random_solvai_bq,11,2.4757773048871523
Octanol,random_solvai_bq,12,2.456592696993931
Octanol,random_solvai_bq,13,2.2339274337976427
Octanol,random_solvai_bq,14,2.221537283275122
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.6483222716106023
Octanol,random_solvai_bq,5,3.625264864380167
Octanol,random_solvai_bq,6,3.6155280085378765
Octanol,random_solvai_bq,7,3.224340968440979
Octanol,random_solvai_bq,8,3.1681654485990176
Octanol,random_solvai_bq,9,2.9967959614927753
Octanol,random_solvai_bq,10,2.7689870343899186
Octanol,random_solvai_bq,11,2.638403696594913
Octanol,random_solvai_bq,12,2.3828719576903286
Octanol,random_solvai_bq,13,2.2339274337976427
Octanol,random_solvai_bq,14,2.221537283275122
Octanol,random_solvai_bq,15,2.1502994305394614
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,4.024838528230947
Octanol,random_solvai_bq,5,3.8538571387257368
Octanol,random_solvai_bq,6,3.749741598830894
Octanol,random_solvai_bq,7,3.307380651759922
Octanol,random_solvai_bq,8,3.2075866879331114
Octanol,random_solvai_bq,9,3.1716865669225425
Octanol,random_solvai_bq,10,2.6938014105126897
Octanol,random_solvai_bq,11,2.648535680813764
Octanol,random_solvai_bq,12,2.5491726360868823
Octanol,random_solvai_bq,13,2.382988114885318
Octanol,random_solvai_bq,14,2.172066359988721
Octanol,random_solvai_bq,15,2.1502994305394623
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.7239250564909816
Octanol,random_solvai_bq,5,3.4170839543978317
Octanol,random_solvai_bq,6,3.350163798207314
Octanol,random_solvai_bq,7,3.237352954169172
Octanol,random_solvai_bq,8,3.2050674728057267
Octanol,random_solvai_bq,9,2.757606946248855
Octanol,random_solvai_bq,10,2.715321372967804
Octanol,random_solvai_bq,11,2.697928693700665
Octanol,random_solvai_bq,12,2.563100536365624
Octanol,random_solvai_bq,13,2.4248201587660856
Octanol,random_solvai_bq,14,2.363150718018872
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,4.037095734626263
Octanol,random_solvai_bq,5,3.93207973357091
Octanol,random_solvai_bq,6,3.7844735369344544
Octanol,random_solvai_bq,7,3.7135897678205296
Octanol,random_solvai_bq,8,3.328439212755809
Octanol,random_solvai_bq,9,2.629960074519741
Octanol,random_solvai_bq,10,2.486482936525138
Octanol,random_solvai_bq,11,2.4703367566395484
Octanol,random_solvai_bq,12,2.4608733853945814
Octanol,random_solvai_bq,13,2.4600434395062725
Octanol,random_solvai_bq,14,2.2704871531402233
Octanol,random_solvai_bq,15,2.1502994305394614
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.6483222716106023
Octanol,random_solvai_bq,5,3.449829397733169
Octanol,random_solvai_bq,6,3.4254361493168934
Octanol,random_solvai_bq,7,3.3646980510066746
Octanol,random_solvai_bq,8,3.1467868322237313
Octanol,random_solvai_bq,9,2.6042289016985065
Octanol,random_solvai_bq,10,2.586367215528154
Octanol,random_solvai_bq,11,2.5398100758459234
Octanol,random_solvai_bq,12,2.531406673746515
Octanol,random_solvai_bq,13,2.3819937558275983
Octanol,random_solvai_bq,14,2.1512431962998337
Octanol,random_solvai_bq,15,2.1502994305394614
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.832001412760892
Octanol,random_solvai_bq,5,3.810055822597027
Octanol,random_solvai_bq,6,3.7194301430287777
Octanol,random_solvai_bq,7,3.2641490456878874
Octanol,random_solvai_bq,8,2.9595916268051194
Octanol,random_solvai_bq,9,2.8320235620042875
Octanol,random_solvai_bq,10,2.8193568904203814
Octanol,random_solvai_bq,11,2.581812075025451
Octanol,random_solvai_bq,12,2.562142841872362
Octanol,random_solvai_bq,13,2.4936638092388566
Octanol,random_solvai_bq,14,2.430299365969721
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,4.024838528230947
Octanol,random_solvai_bq,5,4.003480565486978
Octanol,random_solvai_bq,6,3.4457929614270175
Octanol,random_solvai_bq,7,3.3493606246139063
Octanol,random_solvai_bq,8,3.2462462148688953
Octanol,random_solvai_bq,9,3.136263579554408
Octanol,random_solvai_bq,10,2.676459202495588
Octanol,random_solvai_bq,11,2.496133754602345
Octanol,random_solvai_bq,12,2.3908880175621854
Octanol,random_solvai_bq,13,2.242612966458557
Octanol,random_solvai_bq,14,2.1720663599887216
Octanol,random_solvai_bq,15,2.150299430539462
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,3.965694323451996
Octanol,random_solvai_bq,5,3.7388865484450453
Octanol,random_solvai_bq,6,3.554084190493907
Octanol,random_solvai_bq,7,3.530400811295109
Octanol,random_solvai_bq,8,3.332920253057749
Octanol,random_solvai_bq,9,2.8416753501847585
Octanol,random_solvai_bq,10,2.799788510463285
Octanol,random_solvai_bq,11,2.781666485938139
Octanol,random_solvai_bq,12,2.778629369949105
Octanol,random_solvai_bq,13,2.709946687862785
Octanol,random_solvai_bq,14,2.4673901624929973
Octanol,random_solvai_bq,15,2.1502994305394623
Octanol,random_solvai_bq,3,4.058276790865473
Octanol,random_solvai_bq,4,4.037561191566256
Octanol,random_solvai_bq,5,3.810055822597027
Octanol,random_solvai_bq,6,3.535267562631482
Octanol,random_solvai_bq,7,3.4356350994427616
Octanol,random_solvai_bq,8,3.424967906709726
Octanol,random_solvai_bq,9,2.9471409070588197
Octanol,random_solvai_bq,10,2.8412382027928227
Octanol,random_solvai_bq,11,2.746957703871445
Octanol,random_solvai_bq,12,2.341861429316708
Octanol,random_solvai_bq,13,2.3258125341834828
Octanol,random_solvai_bq,14,2.2704871531402233
Octanol,random_solvai_bq,15,2.150299430539462
AceticAcid,fixed_solvai_bq,3,3.8825772089136565
AceticAcid,fixed_solvai_bq,4,3.8729296212137108
AceticAcid,fixed_solvai_bq,5,3.8542641639213158
AceticAcid,fixed_solvai_bq,6,3.0319104672172688
AceticAcid,fixed_solvai_bq,7,2.2526014932423837
AceticAcid,fixed_solvai_bq,8,2.1837137713812362
AceticAcid,fixed_solvai_bq,9,2.181063878441566
AceticAcid,fixed_solvai_bq,10,2.0424926021581102
AceticAcid,fixed_solvai_bq,11,1.7962209733929253
AceticAcid,fixed_solvai_bq,12,1.6784062264821475
AceticAcid,fixed_solvai_bq,13,1.5607446677433328
AceticAcid,fixed_solvai_bq,14,1.4417702214037025
AceticAcid,fixed_solvai_bq,15,1.2893413161901184
AceticAcid,uniform_solvai_bq,3,3.8825772089136565
AceticAcid,uniform_solvai_bq,4,3.068960012655444
AceticAcid,uniform_solvai_bq,5,2.308429351786986
AceticAcid,uniform_solvai_bq,6,2.2906404564516016
AceticAcid,uniform_solvai_bq,7,2.1640073110827767
AceticAcid,uniform_solvai_bq,8,1.9331497238246371
AceticAcid,uniform_solvai_bq,9,1.8224858393689347
AceticAcid,uniform_solvai_bq,10,1.7350860747324004
AceticAcid,uniform_solvai_bq,11,1.6699523202888968
AceticAcid,uniform_solvai_bq,12,1.5638171400895544
AceticAcid,uniform_solvai_bq,13,1.4559331084418967
AceticAcid,uniform_solvai_bq,14,1.3107752698346413
AceticAcid,uniform_solvai_bq,15,1.289341316190118
AceticAcid,curvature_solvai_bq,3,3.8825772089136565
AceticAcid,curvature_solvai_bq,4,3.068960012655444
AceticAcid,curvature_solvai_bq,5,2.967741115064533
AceticAcid,curvature_solvai_bq,6,2.827833196015248
AceticAcid,curvature_solvai_bq,7,1.9589182166751882
AceticAcid,curvature_solvai_bq,8,1.849851055998534
AceticAcid,curvature_solvai_bq,9,1.8036569437471808
AceticAcid,curvature_solvai_bq,10,1.6997791617570588
AceticAcid,curvature_solvai_bq,11,1.5033954884780811
AceticAcid,curvature_solvai_bq,12,1.4870520179944655
AceticAcid,curvature_solvai_bq,13,1.4452399432627427
AceticAcid,curvature_solvai_bq,14,1.4100304317561583
AceticAcid,curvature_solvai_bq,15,1.289341316190118
AceticAcid,generic_bq,3,3.970652460458151
AceticAcid,generic_bq,4,3.1260923794391253
AceticAcid,generic_bq,5,1.9378857047177012
AceticAcid,generic_bq,6,1.8323588697354094
AceticAcid,generic_bq,7,1.7129860617804546
AceticAcid,generic_bq,8,1.5345055132035268
AceticAcid,generic_bq,9,1.280582289811517
AceticAcid,generic_bq,10,1.069468496381624
AceticAcid,generic_bq,11,0.9622115107131499
AceticAcid,generic_bq,12,0.7974046969036553
AceticAcid,generic_bq,13,0.7271238546806889
AceticAcid,generic_bq,14,0.7125350370318467
AceticAcid,generic_bq,15,0.6962992581961481
AceticAcid,active_solvai_bq,3,3.8825772089136565
AceticAcid,active_solvai_bq,4,3.068960012655444
AceticAcid,active_solvai_bq,5,2.308429351786986
AceticAcid,active_solvai_bq,6,2.158319411767174
AceticAcid,active_solvai_bq,7,1.9589182166751882
AceticAcid,active_solvai_bq,8,1.7918182120411856
AceticAcid,active_solvai_bq,9,1.6431310800542602
AceticAcid,active_solvai_bq,10,1.5197540146467043
AceticAcid,active_solvai_bq,11,1.5048811507792577
AceticAcid,active_solvai_bq,12,1.3639430943331963
AceticAcid,active_solvai_bq,13,1.314653747816509
AceticAcid,active_solvai_bq,14,1.3062633425724999
AceticAcid,active_solvai_bq,15,1.289341316190118
AceticAcid,oracle_non_deployable,3,3.8825772089136565
AceticAcid,oracle_non_deployable,4,3.5183554734908347
AceticAcid,oracle_non_deployable,5,3.3152410506117236
AceticAcid,oracle_non_deployable,6,3.298664691708371
AceticAcid,oracle_non_deployable,7,2.9345764230778655
AceticAcid,oracle_non_deployable,8,2.934216480288825
AceticAcid,oracle_non_deployable,9,2.2603756832298276
AceticAcid,oracle_non_deployable,10,2.002910961441402
AceticAcid,oracle_non_deployable,11,1.6611305711979105
AceticAcid,oracle_non_deployable,12,1.5334635360391335
AceticAcid,oracle_non_deployable,13,1.4232900640415624
AceticAcid,oracle_non_deployable,14,1.4105658224557194
AceticAcid,oracle_non_deployable,15,1.2893413161901184
AceticAcid,random_solvai_bq,3,3.8825772089136565
AceticAcid,random_solvai_bq,4,3.5183554734908347
AceticAcid,random_solvai_bq,5,2.9779993735622092
