campaign,lambda,molecule_name,case_directory,success,beads,ti_point,production_steps,production_ps,molecule_id,canonical_smiles,inchi_key,inchi_connectivity_key,functional_group_family,scaffold,elapsed_seconds,exit_status,timed_out,energy_file_count
lambda01,0.1,1-Butanethiol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/1_butanethiol,True,2,2,2500,5.0,WQAQPCDUOCURKW-UHFFFAOYSA-N,CCCCS,WQAQPCDUOCURKW-UHFFFAOYSA-N,WQAQPCDUOCURKW,Thiols,ACYCLIC::thiols,575.1091316979146,0,False,3
lambda01,0.1,1-Butanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/1_butanol,True,2,2,2500,5.0,LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,LRHPLDYGYMQRHN,Alcohols,ACYCLIC::alcohols,768.1702546000015,0,False,3
lambda01,0.1,1-Pentanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/1_pentanol,False,2,2,2500,5.0,AMQJEAYHLZJPGS-UHFFFAOYSA-N,CCCCCO,AMQJEAYHLZJPGS-UHFFFAOYSA-N,AMQJEAYHLZJPGS,Alcohols,ACYCLIC::alcohols,1800.126469267998,124,True,3
lambda01,0.1,2-Butanone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/2_butanone,True,2,2,2500,5.0,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(C)=O,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,ZWEHNKRNPOVVGH,Ketones,ACYCLIC::ketones,923.7828299439279,0,False,3
lambda01,0.1,2-Methyl-2-Butanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/2_methyl_2_butanol,True,2,2,2500,5.0,MSXVEPNJUHWQHW-UHFFFAOYSA-N,CCC(C)(C)O,MSXVEPNJUHWQHW-UHFFFAOYSA-N,MSXVEPNJUHWQHW,Alcohols,ACYCLIC::alcohols,107.36380470206495,0,False,3
lambda01,0.1,2-Pentanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/2_pentanol,True,2,2,2500,5.0,JYVLIDXNZAXMDK-UHFFFAOYSA-N,CCCC(C)O,JYVLIDXNZAXMDK-UHFFFAOYSA-N,JYVLIDXNZAXMDK,Alcohols,ACYCLIC::alcohols,430.5394132840447,0,False,3
lambda01,0.1,2-Pentanone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/2_pentanone,True,2,2,2500,5.0,XNLICIUVMPYHGG-UHFFFAOYSA-N,CCCC(C)=O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XNLICIUVMPYHGG,Ketones,ACYCLIC::ketones,183.8797438800102,0,False,3
lambda01,0.1,3-Pentanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/3_pentanol,True,2,2,2500,5.0,AQIXEPGDORPWBJ-UHFFFAOYSA-N,CCC(O)CC,AQIXEPGDORPWBJ-UHFFFAOYSA-N,AQIXEPGDORPWBJ,Alcohols,ACYCLIC::alcohols,89.32375384599436,0,False,3
lambda01,0.1,3-Pentanone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/3_pentanone,True,2,2,2500,5.0,FDPIMTJIUBPUKL-UHFFFAOYSA-N,CCC(=O)CC,FDPIMTJIUBPUKL-UHFFFAOYSA-N,FDPIMTJIUBPUKL,Ketones,ACYCLIC::ketones,117.49307370709721,0,False,3
lambda01,0.1,3-methyl-indole,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/3_methyl_indole,True,2,2,2500,5.0,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,Cc1c[nH]c2ccccc12,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,ZFRKQXVRDFCRJG,Heterorings,c1ccc2[nH]ccc2c1,73.72968921600841,0,False,3
lambda01,0.1,Acetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetamide,True,2,2,2500,5.0,DLFVBJFMPXGRIB-UHFFFAOYSA-N,CC(N)=O,DLFVBJFMPXGRIB-UHFFFAOYSA-N,DLFVBJFMPXGRIB,Amides,ACYCLIC::amides,67.8113242200343,0,False,3
lambda01,0.1,AceticAcid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/aceticacid,True,2,2,2500,5.0,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N,QTBSBXVTEAMEQO,Acids,ACYCLIC::acids,306.4147408910794,0,False,3
lambda01,0.1,Acetone,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetone,True,2,2,2500,5.0,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,CSCPPACGZOOCGX-UHFFFAOYSA-N,CSCPPACGZOOCGX,Ketones,ACYCLIC::ketones,209.2599715369288,0,False,3
lambda01,0.1,Aniline,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/aniline,True,2,2,2500,5.0,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,PAYRUJLWNCNPSJ,Heterorings,c1ccccc1,175.24909836205188,0,False,3
lambda01,0.1,Anthracene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/anthracene,True,2,2,2500,5.0,MWPLVEDNUUSJAV-UHFFFAOYSA-N,c1ccc2cc3ccccc3cc2c1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,MWPLVEDNUUSJAV,Aromatics,c1ccc2cc3ccccc3cc2c1,521.3810164920287,0,False,3
lambda01,0.1,Benzene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/benzene,True,2,2,2500,5.0,UHOVQNZJYSORNB-UHFFFAOYSA-N,c1ccccc1,UHOVQNZJYSORNB-UHFFFAOYSA-N,UHOVQNZJYSORNB,Aromatics,c1ccccc1,344.13185864593834,0,False,3
lambda01,0.1,Biphenyl,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/biphenyl,True,2,2,2500,5.0,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,c1ccc(-c2ccccc2)cc1,ZUOUZKKEUPVFJK-UHFFFAOYSA-N,ZUOUZKKEUPVFJK,Aromatics,c1ccc(-c2ccccc2)cc1,262.31588748900685,0,False,3
lambda01,0.1,But-1-ene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/but_1_ene,True,2,2,2500,5.0,VXNZUUAINFGPBY-UHFFFAOYSA-N,C=CCC,VXNZUUAINFGPBY-UHFFFAOYSA-N,VXNZUUAINFGPBY,Alkenes,ACYCLIC::alkenes,161.8429482410429,0,False,3
lambda01,0.1,Buta-13-diene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/buta_13_diene,True,2,2,2500,5.0,KAKZBPTYRLMSJV-UHFFFAOYSA-N,C=CC=C,KAKZBPTYRLMSJV-UHFFFAOYSA-N,KAKZBPTYRLMSJV,Alkenes,ACYCLIC::alkenes,39.27096458605956,0,False,3
lambda01,0.1,Butane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/butane,True,2,2,2500,5.0,IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,IJDNQMDRQITEOD-UHFFFAOYSA-N,IJDNQMDRQITEOD,Alkanes,ACYCLIC::alkanes,38.17052533698734,0,False,3
lambda01,0.1,ButylAcetate,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/butylacetate,True,2,2,2500,5.0,DKPFZGUDAPQIHT-UHFFFAOYSA-N,CCCCOC(C)=O,DKPFZGUDAPQIHT-UHFFFAOYSA-N,DKPFZGUDAPQIHT,Esters,ACYCLIC::esters,45.43751383502968,0,False,3
lambda01,0.1,Cycloheptane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/cycloheptane,True,2,2,2500,5.0,DMEGYFMYUHOHGS-UHFFFAOYSA-N,C1CCCCCC1,DMEGYFMYUHOHGS-UHFFFAOYSA-N,DMEGYFMYUHOHGS,Alkanes,C1CCCCCC1,47.441464625066146,0,False,3
lambda01,0.1,Cyclohexane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/cyclohexane,True,2,2,2500,5.0,XDTMQSROBMDMFD-UHFFFAOYSA-N,C1CCCCC1,XDTMQSROBMDMFD-UHFFFAOYSA-N,XDTMQSROBMDMFD,Alkanes,C1CCCCC1,39.02667814004235,0,False,3
lambda01,0.1,Cyclopentane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/cyclopentane,True,2,2,2500,5.0,RGSFGYAAUTVSQA-UHFFFAOYSA-N,C1CCCC1,RGSFGYAAUTVSQA-UHFFFAOYSA-N,RGSFGYAAUTVSQA,Alkanes,C1CCCC1,45.63371061102953,0,False,3
lambda01,0.1,Cyclopropane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/cyclopropane,True,2,2,2500,5.0,LVZWSLJZHVFIQJ-UHFFFAOYSA-N,C1CC1,LVZWSLJZHVFIQJ-UHFFFAOYSA-N,LVZWSLJZHVFIQJ,Alkanes,C1CC1,39.22403674002271,0,False,3
lambda01,0.1,DiEthylSulfide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/diethylsulfide,True,2,2,2500,5.0,LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,LJSQFQKUNVCTIA-UHFFFAOYSA-N,LJSQFQKUNVCTIA,Sulfides,ACYCLIC::sulfides,45.281191773945466,0,False,3
lambda01,0.1,DiMethylAcetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/dimethylacetamide,True,2,2,2500,5.0,FXHOOIRPVKKKFG-UHFFFAOYSA-N,CC(=O)N(C)C,FXHOOIRPVKKKFG-UHFFFAOYSA-N,FXHOOIRPVKKKFG,Amides,ACYCLIC::amides,46.73293380101677,0,False,3
lambda01,0.1,DiMethylEther,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/dimethylether,True,2,2,2500,5.0,LCGLNKUTAGEVQW-UHFFFAOYSA-N,COC,LCGLNKUTAGEVQW-UHFFFAOYSA-N,LCGLNKUTAGEVQW,Ethers,ACYCLIC::ethers,40.64486228697933,0,False,3
lambda01,0.1,DiMethylSulfide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/dimethylsulfide,True,2,2,2500,5.0,QMMFVYPAHWMCMS-UHFFFAOYSA-N,CSC,QMMFVYPAHWMCMS-UHFFFAOYSA-N,QMMFVYPAHWMCMS,Sulfides,ACYCLIC::sulfides,263.2178201719653,0,False,3
lambda01,0.1,DiethylEther,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/diethylether,False,2,2,2500,5.0,RTZKZFJDLAIYFH-UHFFFAOYSA-N,CCOCC,RTZKZFJDLAIYFH-UHFFFAOYSA-N,RTZKZFJDLAIYFH,Ethers,ACYCLIC::ethers,0.23405143397394568,0,False,0
lambda01,0.1,DimethylDisulfide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/dimethyldisulfide,True,2,2,2500,5.0,WQOXQRCZOLPYPM-UHFFFAOYSA-N,CSSC,WQOXQRCZOLPYPM-UHFFFAOYSA-N,WQOXQRCZOLPYPM,Sulfides,ACYCLIC::sulfides,520.1459581339732,0,False,3
lambda01,0.1,Ethane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethane,True,2,2,2500,5.0,OTMSDBZUPAUEDD-UHFFFAOYSA-N,CC,OTMSDBZUPAUEDD-UHFFFAOYSA-N,OTMSDBZUPAUEDD,Alkanes,ACYCLIC::alkanes,597.87343774701,0,False,3
lambda01,0.1,EthaneThiol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethanethiol,True,2,2,2500,5.0,DNJIEGIFACGWOD-UHFFFAOYSA-N,CCS,DNJIEGIFACGWOD-UHFFFAOYSA-N,DNJIEGIFACGWOD,Thiols,ACYCLIC::thiols,628.309042204055,0,False,3
lambda01,0.1,Ethanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethanol,True,2,2,2500,5.0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,LFQSCWFLJHTTHZ,Alcohols,ACYCLIC::alcohols,628.6328243330354,0,False,3
lambda01,0.1,Ethene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethene,True,2,2,2500,5.0,VGGSQFUCUMXWEO-UHFFFAOYSA-N,C=C,VGGSQFUCUMXWEO-UHFFFAOYSA-N,VGGSQFUCUMXWEO,Alkenes,ACYCLIC::alkenes,586.0921128679765,0,False,3
lambda01,0.1,EthylAcetate,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethylacetate,True,2,2,2500,5.0,XEKOWRVHYACXOJ-UHFFFAOYSA-N,CCOC(C)=O,XEKOWRVHYACXOJ-UHFFFAOYSA-N,XEKOWRVHYACXOJ,Esters,ACYCLIC::esters,649.8658972680569,0,False,3
lambda01,0.1,EthylMethylSulfide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethylmethylsulfide,True,2,2,2500,5.0,WXEHBUMAEPOYKP-UHFFFAOYSA-N,CCSC,WXEHBUMAEPOYKP-UHFFFAOYSA-N,WXEHBUMAEPOYKP,Sulfides,ACYCLIC::sulfides,620.229045763961,0,False,3
lambda01,0.1,Hexane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/hexane,True,2,2,2500,5.0,VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,VLKZOEOYAKHREP-UHFFFAOYSA-N,VLKZOEOYAKHREP,Alkanes,ACYCLIC::alkanes,641.724023576011,0,False,3
lambda01,0.1,Imidazole,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/imidazole,True,2,2,2500,5.0,RAXXELZNTBOGNW-UHFFFAOYSA-N,c1c[nH]cn1,RAXXELZNTBOGNW-UHFFFAOYSA-N,RAXXELZNTBOGNW,Heterorings,c1c[nH]cn1,496.6923163130414,0,False,3
lambda01,0.1,Isobutane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/isobutane,True,2,2,2500,5.0,NNPPMTNAJDCUHE-UHFFFAOYSA-N,CC(C)C,NNPPMTNAJDCUHE-UHFFFAOYSA-N,NNPPMTNAJDCUHE,Alkanes,ACYCLIC::alkanes,176.31576850090642,0,False,3
lambda01,0.1,Methane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/methane,True,2,2,2500,5.0,VNWKTOKETHGBQD-UHFFFAOYSA-N,C,VNWKTOKETHGBQD-UHFFFAOYSA-N,VNWKTOKETHGBQD,Alkanes,ACYCLIC::alkanes,168.1072706299601,0,False,3
lambda01,0.1,MethaneThiol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/methanethiol,True,2,2,2500,5.0,LSDPWZHWYPCBBB-UHFFFAOYSA-N,CS,LSDPWZHWYPCBBB-UHFFFAOYSA-N,LSDPWZHWYPCBBB,Thiols,ACYCLIC::thiols,135.24969293898903,0,False,3
lambda01,0.1,Methanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/methanol,True,2,2,2500,5.0,OKKJLVBELUTLKV-UHFFFAOYSA-N,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,OKKJLVBELUTLKV,Alcohols,ACYCLIC::alcohols,129.14103164395783,0,False,3
lambda01,0.1,MethylPropionate,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/methylpropionate,True,2,2,2500,5.0,RJUFJBKOKNCXHH-UHFFFAOYSA-N,CCC(=O)OC,RJUFJBKOKNCXHH-UHFFFAOYSA-N,RJUFJBKOKNCXHH,Esters,ACYCLIC::esters,143.0234238570556,0,False,3
lambda01,0.1,N-Methylacetamide,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/n_methylacetamide,True,2,2,2500,5.0,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(C)=O,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,OHLUUHNLEMFGTQ,Amides,ACYCLIC::amides,141.15748177899513,0,False,3
lambda01,0.1,Napthalene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/napthalene,True,2,2,2500,5.0,UFWIBTONFRDIAS-UHFFFAOYSA-N,c1ccc2ccccc2c1,UFWIBTONFRDIAS-UHFFFAOYSA-N,UFWIBTONFRDIAS,Aromatics,c1ccc2ccccc2c1,137.35799087199848,0,False,3
lambda01,0.1,NeoPentane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/neopentane,True,2,2,2500,5.0,CRSOQBOWXPBRES-UHFFFAOYSA-N,CC(C)(C)C,CRSOQBOWXPBRES-UHFFFAOYSA-N,CRSOQBOWXPBRES,Alkanes,ACYCLIC::alkanes,133.59767232497688,0,False,3
lambda01,0.1,Octane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/octane,True,2,2,2500,5.0,TVMXDCGIABBOFY-UHFFFAOYSA-N,CCCCCCCC,TVMXDCGIABBOFY-UHFFFAOYSA-N,TVMXDCGIABBOFY,Alkanes,ACYCLIC::alkanes,120.12249558896292,0,False,3
lambda01,0.1,Octanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/octanol,True,2,2,2500,5.0,KBPLFHHGFOOTCA-UHFFFAOYSA-N,CCCCCCCCO,KBPLFHHGFOOTCA-UHFFFAOYSA-N,KBPLFHHGFOOTCA,Alcohols,ACYCLIC::alcohols,133.726736163022,0,False,3
lambda01,0.1,Pentane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pentane,True,2,2,2500,5.0,OFBQJSOFQDEBGM-UHFFFAOYSA-N,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,OFBQJSOFQDEBGM,Alkanes,ACYCLIC::alkanes,119.19636547996197,0,False,3
lambda01,0.1,Phenol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/phenol,False,2,2,2500,5.0,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,ISWSIDIOOBJBQZ,Aromatics,c1ccccc1,0.16412151395343244,0,False,0
lambda01,0.1,Propane,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propane,True,2,2,2500,5.0,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,ATUOYWHBWRKTHZ,Alkanes,ACYCLIC::alkanes,128.91666431096382,0,False,3
lambda01,0.1,Propanol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propanol,True,2,2,2500,5.0,BDERNNFJNOPAEC-UHFFFAOYSA-N,CCCO,BDERNNFJNOPAEC-UHFFFAOYSA-N,BDERNNFJNOPAEC,Alcohols,ACYCLIC::alcohols,112.17972890508827,0,False,3
lambda01,0.1,Propene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propene,True,2,2,2500,5.0,QQONPFPTGQHPMA-UHFFFAOYSA-N,C=CC,QQONPFPTGQHPMA-UHFFFAOYSA-N,QQONPFPTGQHPMA,Alkenes,ACYCLIC::alkenes,138.39229260501452,0,False,3
lambda01,0.1,PropylAcetate,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propylacetate,True,2,2,2500,5.0,YKYONYBAUNKHLG-UHFFFAOYSA-N,CCCOC(C)=O,YKYONYBAUNKHLG-UHFFFAOYSA-N,YKYONYBAUNKHLG,Esters,ACYCLIC::esters,131.9741439219797,0,False,3
lambda01,0.1,Pyrrole,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pyrrole,True,2,2,2500,5.0,KAESVJOAVNADME-UHFFFAOYSA-N,c1cc[nH]c1,KAESVJOAVNADME-UHFFFAOYSA-N,KAESVJOAVNADME,Heterorings,c1cc[nH]c1,122.78295599296689,0,False,3
lambda01,0.1,Toluene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/toluene,True,2,2,2500,5.0,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,YXFVVABEGXRONW,Aromatics,c1ccccc1,121.28674413403496,0,False,3
lambda01,0.1,Water,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/water,True,2,2,2500,5.0,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,XLYOFNOQVPJJNP,Aromatics,ACYCLIC::aromatics,169.37219084298704,0,False,3
lambda01,0.1,acetaldehyde,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/acetaldehyde,True,2,2,2500,5.0,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,IKHGUXGNUITLKF-UHFFFAOYSA-N,IKHGUXGNUITLKF,Aldehydes,ACYCLIC::aldehydes,175.0312286861008,0,False,3
lambda01,0.1,butanamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/butanamine,True,2,2,2500,5.0,HQABUPZFAYXKJW-UHFFFAOYSA-N,CCCCN,HQABUPZFAYXKJW-UHFFFAOYSA-N,HQABUPZFAYXKJW,Amines,ACYCLIC::amines,188.2682847660035,0,False,3
lambda01,0.1,butyricacid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/butyricacid,True,2,2,2500,5.0,FERIUCNNQQJTOY-UHFFFAOYSA-N,CCCC(=O)O,FERIUCNNQQJTOY-UHFFFAOYSA-N,FERIUCNNQQJTOY,Acids,ACYCLIC::acids,174.07152041897643,0,False,3
lambda01,0.1,buytyraldehyde,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/buytyraldehyde,True,2,2,2500,5.0,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,CCCC=O,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,ZTQSAGDEMFDKMZ,Aldehydes,ACYCLIC::aldehydes,186.6519069459755,0,False,3
lambda01,0.1,dimethylamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/dimethylamine,True,2,2,2500,5.0,ROSDSFDQCJNGOL-UHFFFAOYSA-N,CNC,ROSDSFDQCJNGOL-UHFFFAOYSA-N,ROSDSFDQCJNGOL,Amines,ACYCLIC::amines,275.9641128600342,0,False,3
lambda01,0.1,ethylamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/ethylamine,False,2,2,2500,5.0,QUSNBJAOOMFDIB-UHFFFAOYSA-N,CCN,QUSNBJAOOMFDIB-UHFFFAOYSA-N,QUSNBJAOOMFDIB,Amines,ACYCLIC::amines,0.3176589079666883,0,False,0
lambda01,0.1,hexa2none,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/hexa2none,True,2,2,2500,5.0,QQZOPKMRPOGIEB-UHFFFAOYSA-N,CCCCC(C)=O,QQZOPKMRPOGIEB-UHFFFAOYSA-N,QQZOPKMRPOGIEB,Ketones,ACYCLIC::ketones,137.60063733998686,0,False,3
lambda01,0.1,m-cresol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/m_cresol,True,2,2,2500,5.0,RLSSMJSEOOYNOY-UHFFFAOYSA-N,Cc1cccc(O)c1,RLSSMJSEOOYNOY-UHFFFAOYSA-N,RLSSMJSEOOYNOY,Aromatics,c1ccccc1,147.4493920080131,0,False,3
lambda01,0.1,methylamine,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/methylamine,True,2,2,2500,5.0,BAVYZALUXZFZLV-UHFFFAOYSA-N,CN,BAVYZALUXZFZLV-UHFFFAOYSA-N,BAVYZALUXZFZLV,Amines,ACYCLIC::amines,121.60643597599119,0,False,3
lambda01,0.1,o-cresol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/o_cresol,True,2,2,2500,5.0,QWVGKYWNOKOFNN-UHFFFAOYSA-N,Cc1ccccc1O,QWVGKYWNOKOFNN-UHFFFAOYSA-N,QWVGKYWNOKOFNN,Aromatics,c1ccccc1,113.02061464998405,0,False,3
lambda01,0.1,p-cresol,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/p_cresol,True,2,2,2500,5.0,IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,IWDCLRJOBJJRNH-UHFFFAOYSA-N,IWDCLRJOBJJRNH,Aromatics,c1ccccc1,112.5257198959589,0,False,3
lambda01,0.1,pent-1-ene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/pent_1_ene,True,2,2,2500,5.0,YWAKXRMUMFPDSH-UHFFFAOYSA-N,C=CCCC,YWAKXRMUMFPDSH-UHFFFAOYSA-N,YWAKXRMUMFPDSH,Alkenes,ACYCLIC::alkenes,112.37347792403307,0,False,3
lambda01,0.1,phenanthrene,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/phenanthrene,True,2,2,2500,5.0,YNPNZTXNASCQKK-UHFFFAOYSA-N,c1ccc2c(c1)ccc1ccccc12,YNPNZTXNASCQKK-UHFFFAOYSA-N,YNPNZTXNASCQKK,Aromatics,c1ccc2c(c1)ccc1ccccc12,112.76969396090135,0,False,3
lambda01,0.1,propionaldehyde,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propionaldehyde,True,2,2,2500,5.0,NBBJYMSMWIIQGU-UHFFFAOYSA-N,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N,NBBJYMSMWIIQGU,Aldehydes,ACYCLIC::aldehydes,113.5886850359384,0,False,3
lambda01,0.1,propionicacid,/home/galoren/Freecurve_AI_Solvation/results/physics_probes/pimd2_lambda01_5ps/propionicacid,True,2,2,2500,5.0,XBDQKXXYIPTUBI-UHFFFAOYSA-N,CCC(=O)O,XBDQKXXYIPTUBI-UHFFFAOYSA-N,XBDQKXXYIPTUBI,Acids,ACYCLIC::acids,112.41838396003004,0,False,3
